model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model1,14,smc,3,00000 000010 00100 001000 1 10000 100010 10010 1010 10100 101000,11,-1661.0435728104496,0,7
model1,14,smc,4,0000 000010 00100 001000 1 100010 10010 1010 10100 101000,10,-1661.3009056763071,0,7
model1,14,smc,5,0000 000010 00100 1 1000 100010 10010 1010 10100,9,-1661.844696513023,0,7
model1,14,smc,6,0000 0010 00100 1 1000 1010 10100,7,-1663.8210768986103,0,7
model1,14,smc,7,0000 00100 1 10 1000 10100,6,-1664.9392080913722,1,7
model1,14,smc,8,0000 1 10 100 1000,5,-1666.2138859771017,0,7
model1,14,smc,9,000 1 10 100,4,-1668.1421508568683,0,7
model1,14,smc,10,00 1 10,3,-1673.20159952015,0,7
model1,14,smc,11,0 1,2,-1684.0118479363803,0,7
model1,15,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1642.5703246781509,0,3
model1,15,smc,1,000000 000100 0010 001000 001010 1 10000 100000 100100 10100 101000 101010,12,-1643.4185401959248,0,3
model1,15,smc,2,000000 000100 0010 001010 1 1000 10000 100000 100100 10100 101010,11,-1643.852360908605,0,3
model1,15,smc,3,000000 000100 1 10 1000 10000 100000 100100 10100,9,-1644.8244177504102,1,3
model1,15,smc,4,000000 00100 1 10 1000 10000 100000 10100,8,-1645.3130478739965,0,3
model1,15,smc,5,0000 00100 1 10 1000 10100,6,-1646.8870871335603,0,3
model1,15,smc,6,000 00100 1 10 10100,5,-1648.5520992911938,0,3
model1,15,smc,7,00 1 10,3,-1652.7224472077792,0,3
model1,15,smc,8,0 1,2,-1675.738637127326,0,3
model1,16,smc,0,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1699.3577598479476,0,4
model1,16,smc,1,00000 000010 00100 001000 001010 1 10000 100010 10010 10100 101000 101010,12,-1699.3917497061675,0,4
model1,16,smc,2,00000 00100 001000 1 10 10000 10100 101000,8,-1701.2938690455542,0,4
model1,16,smc,3,00000 001000 1 10 100 10000 101000,7,-1702.0356681475475,0,4
model1,16,smc,4,000 1 10 100,4,-1704.713729726963,1,4
model1,16,smc,5,00 1 10,3,-1706.7039251798037,0,4
model1,16,smc,6,0 1,2,-1731.3820988332861,0,4
