model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model1,3,prune,13,000000 00100 1 10 1000 10000 100000 10100,8,-3370.9638786078444,0,15
model1,3,prune,14,00000 00100 1 10 1000 10000 10100,7,-3371.9139377491247,0,15
model1,3,prune,15,0000 00100 1 10 1000 10100,6,-3372.3132628680696,1,15
model1,3,prune,16,000 00100 1 10 10100,5,-3372.37540923078,0,15
model1,3,prune,17,000 1 10 100,4,-3375.1501894406947,0,15
model1,3,prune,18,00 1 10,3,-3377.55825447069,0,15
model1,3,prune,19,0 1,2,-3406.8902863938406,0,15
model1,4,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-10155.975515394757,0,15
model1,4,prune,1, 000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,21,-10155.975515394757,0,15
model1,4,prune,2, 000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,20,-10155.975515394755,0,15
model1,4,prune,3, 000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,19,-10155.975515394755,0,15
model1,4,prune,4, 000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-10155.975515394757,0,15
model1,4,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-10155.975515394757,0,15
model1,4,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-10155.975515394759,0,15
model1,4,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3333.339070666543,0,15
model1,4,prune,8,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-3333.3679809400746,0,15
model1,4,prune,9,000000 000010 00100 001010 1 1000 10000 100000 100010 10010 10100 101010,12,-3333.4331854673865,0,15
model1,4,prune,10,000000 000010 001010 1 100 1000 10000 100000 100010 10010 101010,11,-3333.452114748806,0,15
model1,4,prune,11,000000 00010 001010 1 100 1000 10000 100000 10010 101010,10,-3333.8557398312523,0,15
model1,4,prune,12,000000 0010 001010 1 100 1000 10000 100000 101010,9,-3333.8557585302133,0,15
model1,4,prune,13,000000 0010 1 100 1000 10000 100000 1010,8,-3334.6335627010776,0,15
model1,4,prune,14,000000 1 10 100 1000 10000 100000,7,-3334.831799817098,0,15
model1,4,prune,15,00000 1 10 100 1000 10000,6,-3336.3202278754543,1,15
model1,4,prune,16,0000 1 10 100 1000,5,-3336.435300371784,0,15
model1,4,prune,17,000 1 10 100,4,-3336.692574825027,0,15
model1,4,prune,18,00 1 10,3,-3338.2844988780143,0,15
model1,4,prune,19,0 1,2,-3360.081792540947,0,15
model1,5,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-10173.403923445801,0,14
model1,5,prune,1, 000000 00001 000010 000100 000101 001000 001001 001010 10000 100000 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,-10173.403923445801,0,14
model1,5,prune,2, 000000 000010 0001 000100 000101 001000 001001 001010 10000 100000 100010 10010 100100 100101 10100 101000 101001 10101 101010,20,-10173.403923445801,0,14
model1,5,prune,3, 000000 000010 0001 000100 001000 001001 00101 001010 10000 100000 100010 10010 100100 10100 101000 101001 10101 101010,19,-10173.4039234458,0,14
model1,5,prune,4, 000000 000010 0001 000100 001000 001001 001010 10000 100000 100010 10010 100100 101 10100 101000 101001 101010,18,-10173.4039234458,0,14
model1,5,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-10173.403923445801,0,14
model1,5,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-10173.403923445801,0,14
model1,5,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3357.139578115202,0,14
model1,5,prune,8,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-3357.185201495418,0,14
model1,5,prune,9,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-3357.252671388918,0,14
model1,5,prune,10,000000 00010 000100 1 1000 10000 100000 10010 100100 1010 10100,11,-3357.337965898833,0,14
model1,5,prune,11,000000 00010 00100 1 1000 10000 100000 10010 1010 10100,10,-3357.633846437238,0,14
model1,5,prune,12,00000 00010 00100 1 1000 10000 10010 1010 10100,9,-3358.3313476497533,0,14
model1,5,prune,13,00000 0010 00100 1 1000 10000 1010 10100,8,-3359.64878882126,0,14
model1,5,prune,14,00000 00100 1 10 1000 10000 10100,7,-3359.6891817578125,1,14
model1,5,prune,15,00000 1 10 100 1000 10000,6,-3361.9684749182757,0,14
model1,5,prune,16,0000 1 10 100 1000,5,-3365.155913290363,0,14
model1,5,prune,17,000 1 10 100,4,-3366.66762531478,0,14
model1,5,prune,18,00 1 10,3,-3369.2464530562033,0,14
model1,5,prune,19,0 1,2,-3399.109146046936,0,14
model1,6,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-10209.675216305073,0,14
model1,6,prune,1, 000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,21,-10209.675216305073,0,14
model1,6,prune,2, 000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,20,-10209.675216305073,0,14
model1,6,prune,3, 000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,19,-10209.675216305073,0,14
model1,6,prune,4, 000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-10209.675216305073,0,14
model1,6,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-10209.675216305073,0,14
model1,6,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-10209.675216305071,0,14
model1,6,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3395.0056979554465,0,14
model1,6,prune,8,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-3395.014662826217,0,14
model1,6,prune,9,000000 000010 001000 001010 1 100 10000 100000 100010 10010 101000 101010,12,-3395.3881344686934,0,14
model1,6,prune,10,000000 000010 001010 1 100 1000 10000 100000 100010 10010 101010,11,-3395.68404185603,0,14
model1,6,prune,11,00000 000010 001010 1 100 1000 10000 100010 10010 101010,10,-3395.995214200535,0,14
model1,6,prune,12,0000 000010 001010 1 100 1000 100010 10010 101010,9,-3396.0752138320945,0,14
model1,6,prune,13,000 000010 001010 1 100 100010 10010 101010,8,-3396.2601633126174,0,14
model1,6,prune,14,000 000010 1 100 100010 10010 1010,7,-3396.6061595617566,1,14
model1,6,prune,15,000 00010 1 100 10010 1010,6,-3396.963859848356,0,14
model1,6,prune,16,000 0010 1 100 1010,5,-3397.086925740621,0,14
model1,6,prune,17,000 1 10 100,4,-3398.7592840866787,0,14
model1,6,prune,18,00 1 10,3,-3402.018238272127,0,14
model1,6,prune,19,0 1,2,-3437.0613940351886,0,14
model1,7,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-10135.88055913583,0,14
model1,7,prune,1, 000000 00001 000010 000100 000101 001000 001001 001010 10000 100000 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,-10135.88055913583,0,14
model1,7,prune,2, 000000 000010 0001 000100 000101 001000 001001 001010 10000 100000 100010 10010 100100 100101 10100 101000 101001 10101 101010,20,-10135.88055913583,0,14
model1,7,prune,3, 000000 000010 0001 000100 001000 001001 00101 001010 10000 100000 100010 10010 100100 10100 101000 101001 10101 101010,19,-10135.88055913583,0,14
model1,7,prune,4, 000000 000010 0001 000100 001000 001001 001010 10000 100000 100010 10010 100100 101 10100 101000 101001 101010,18,-10135.88055913583,0,14
model1,7,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-10135.88055913583,0,14
model1,7,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-10135.88055913583,0,14
model1,7,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3313.873956920548,0,14
model1,7,prune,8,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-3314.1001643803465,0,14
model1,7,prune,9,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-3314.4316780701206,0,14
model1,7,prune,10,000000 000010 00100 1 1000 10000 100000 100010 10010 1010 10100,11,-3314.9041159188455,0,14
model1,7,prune,11,000000 000010 1 100 1000 10000 100000 100010 10010 1010,10,-3315.0124511190397,0,14
model1,7,prune,12,000000 00010 1 100 1000 10000 100000 10010 1010,9,-3316.8393579049157,0,14
model1,7,prune,13,000000 0010 1 100 1000 10000 100000 1010,8,-3317.0113650747853,0,14
model1,7,prune,14,000000 1 10 100 1000 10000 100000,7,-3317.032908632387,1,14
model1,7,prune,15,00000 1 10 100 1000 10000,6,-3319.6229931831094,0,14
model1,7,prune,16,0000 1 10 100 1000,5,-3321.679850689551,0,14
model1,7,prune,17,000 1 10 100,4,-3323.846833830815,0,14
model1,7,prune,18,00 1 10,3,-3328.340651166026,0,14
model1,7,prune,19,0 1,2,-3355.4404046125883,0,14
model1,8,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-10159.798772361366,0,13
model1,8,prune,1, 000000 00001 000010 000100 000101 001000 001001 001010 10000 100000 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,-10159.798772361366,0,13
model1,8,prune,2, 000000 000010 0001 000100 000101 001000 001001 001010 10000 100000 100010 10010 100100 100101 10100 101000 101001 10101 101010,20,-10159.798772361366,0,13
model1,8,prune,3, 000000 000010 0001 000100 001000 001001 00101 001010 10000 100000 100010 10010 100100 10100 101000 101001 10101 101010,19,-10159.798772361366,0,13
model1,8,prune,4, 000000 000010 0001 000100 001000 001001 001010 10000 100000 100010 10010 100100 101 10100 101000 101001 101010,18,-10159.798772361366,0,13
model1,8,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-10159.798772361366,0,13
model1,8,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-10159.798772361366,0,13
model1,8,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3340.0095084826676,0,13
model1,8,prune,8,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-3340.0142306010625,0,13
model1,8,prune,9,000000 000100 0010 001000 001010 1 10000 100000 100100 10100 101000 101010,12,-3340.059003889211,0,13
model1,8,prune,10,000000 0010 00100 001000 001010 1 10000 100000 10100 101000 101010,11,-3340.1071419059685,0,13
model1,8,prune,11,000000 0010 001000 001010 1 100 10000 100000 101000 101010,10,-3342.29666634919,0,13
model1,8,prune,12,00000 0010 001000 001010 1 100 10000 101000 101010,9,-3343.4986535092007,0,13
model1,8,prune,13,0000 0010 001000 001010 1 100 101000 101010,8,-3344.626189688844,1,13
model1,8,prune,14,0000 0010 001010 1 100 1000 101010,7,-3347.776943815509,0,13
model1,8,prune,15,000 0010 001010 1 100 101010,6,-3348.029652739349,0,13
model1,8,prune,16,000 0010 1 100 1010,5,-3350.108247070526,0,13
model1,8,prune,17,000 1 10 100,4,-3352.8456723120516,0,13
model1,8,prune,18,00 1 10,3,-3359.036536350392,0,13
model1,8,prune,19,0 1,2,-3388.6930291387744,0,13
model1,9,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-10171.680676365913,0,12
model1,9,prune,1, 000000 00001 000010 000100 000101 001000 001001 001010 10000 100000 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,-10171.680676365913,0,12
model1,9,prune,2, 000000 000010 0001 000100 000101 001000 001001 001010 10000 100000 100010 10010 100100 100101 10100 101000 101001 10101 101010,20,-10171.680676365913,0,12
model1,9,prune,3, 000000 000010 0001 000100 001000 001001 00101 001010 10000 100000 100010 10010 100100 10100 101000 101001 10101 101010,19,-10171.680676365913,0,12
model1,9,prune,4, 000000 000010 0001 000100 001000 001001 001010 10000 100000 100010 10010 100100 101 10100 101000 101001 101010,18,-10171.680676365913,0,12
model1,9,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-10171.680676365913,0,12
model1,9,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-10171.680676365913,0,12
model1,9,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3352.1675870201843,0,12
model1,9,prune,8,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-3353.6686140901156,0,12
model1,9,prune,9,000000 00010 000100 001010 1 1000 10000 100000 10010 100100 10100 101010,12,-3353.710268825999,0,12
model1,9,prune,10,000000 000100 0010 001010 1 1000 10000 100000 100100 10100 101010,11,-3353.8043608057706,0,12
model1,9,prune,11,000000 000100 0010 1 1000 10000 100000 100100 1010 10100,10,-3353.937470649315,0,12
model1,9,prune,12,000000 000100 1 10 1000 10000 100000 100100 10100,9,-3355.1440119071526,1,12
model1,9,prune,13,00000 000100 1 10 1000 10000 100100 10100,8,-3355.4551842516576,0,12
model1,9,prune,14,0000 000100 1 10 1000 100100 10100,7,-3355.455738174179,0,12
model1,9,prune,15,000 000100 1 10 100100 10100,6,-3355.616148690095,0,12
model1,9,prune,16,000 00100 1 10 10100,5,-3357.274900998448,0,12
model1,9,prune,17,000 1 10 100,4,-3359.5895428418607,0,12
model1,9,prune,18,00 1 10,3,-3361.4237097119285,0,12
model1,9,prune,19,0 1,2,-3396.5152119940285,0,12
model1,10,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-10212.70065469031,0,17
model1,10,prune,1, 000000 000001 000010 000100 000101 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 100101 10100 101000 10101 101010,21,-10212.70065469031,0,17
model1,10,prune,2, 000000 000001 000010 000100 001000 00101 001010 10000 100000 100001 10001 100010 1001 10010 100100 10100 101000 10101 101010,20,-10212.70065469031,0,17
model1,10,prune,3, 000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,19,-10212.70065469031,0,17
model1,10,prune,4, 000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-10212.70065469031,0,17
model1,10,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-10212.70065469031,0,17
model1,10,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-10212.70065469031,0,17
model1,10,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3400.3230231495513,0,17
model1,10,prune,8,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-3400.3238246828746,0,17
model1,10,prune,9,00000 000010 000100 001000 1 10000 100010 10010 100100 1010 10100 101000,12,-3400.327325947024,0,17
model1,10,prune,10,00000 000010 00100 001000 1 10000 100010 10010 1010 10100 101000,11,-3400.3350057121347,0,17
model1,10,prune,11,00000 000010 00100 1 1000 10000 100010 10010 1010 10100,10,-3400.5202943818645,0,17
model1,10,prune,12,00000 000010 1 100 1000 10000 100010 10010 1010,9,-3400.9087275982447,0,17
model1,10,prune,13,0000 000010 1 100 1000 100010 10010 1010,8,-3401.4421379997234,0,17
model1,10,prune,14,000 000010 1 100 100010 10010 1010,7,-3402.285429174649,0,17
model1,10,prune,15,000 00010 1 100 10010 1010,6,-3404.463352242699,0,17
model1,10,prune,16,000 0010 1 100 1010,5,-3404.6072089046324,0,17
model1,10,prune,17,000 1 10 100,4,-3404.8423777929747,1,17
model1,10,prune,18,00 1 10,3,-3407.0528425670177,0,17
model1,10,prune,19,0 1,2,-3436.1094557104725,0,17
model1,11,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-10248.903509130978,0,14
model1,11,prune,1, 000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,21,-10248.903509130978,0,14
model1,11,prune,2, 000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,20,-10248.903509130978,0,14
model1,11,prune,3, 000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,19,-10248.903509130978,0,14
model1,11,prune,4, 000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-10248.903509130978,0,14
model1,11,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-10248.903509130978,0,14
model1,11,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-10248.903509130978,0,14
model1,11,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3439.8348582670633,0,14
model1,11,prune,8,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-3439.8384112891545,0,14
model1,11,prune,9,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-3439.9923509367572,0,14
model1,11,prune,10,00000 000010 00100 001000 1 10000 100010 10010 1010 10100 101000,11,-3440.192685610611,0,14
model1,11,prune,11,00000 000010 00100 1 1000 10000 100010 10010 1010 10100,10,-3440.820557280711,0,14
model1,11,prune,12,00000 00010 00100 1 1000 10000 10010 1010 10100,9,-3441.5063211909446,0,14
model1,11,prune,13,00000 00010 1 100 1000 10000 10010 1010,8,-3442.9901010052663,0,14
