model_name,sample_idx,method,tree_idx,tree,num_contexts,opt
model1,75,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,75,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,75,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,75,prune,8,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,0
model1,75,prune,9,00000 000010 000100 001000 1 10000 100010 10010 100100 1010 10100 101000,12,0
model1,75,prune,10,0000 000010 000100 001000 1 100010 10010 100100 1010 10100 101000,11,0
model1,75,prune,11,0000 000010 00100 001000 1 100010 10010 1010 10100 101000,10,0
model1,75,prune,12,0000 000010 00100 1 1000 100010 10010 1010 10100,9,0
model1,75,prune,13,000 000010 00100 1 100010 10010 1010 10100,8,0
model1,75,prune,14,000 000010 1 100 100010 10010 1010,7,0
model1,75,prune,15,000 00010 1 100 10010 1010,6,0
model1,75,prune,16,000 0010 1 100 1010,5,0
model1,75,prune,17,000 1 10 100,4,0
model1,75,prune,18,00 1 10,3,0
model1,75,prune,19,0 1,2,0
model1,76,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,76,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,0
model1,76,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,0
model1,76,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,76,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,76,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,76,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,76,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,76,prune,8,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,0
model1,76,prune,9,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,0
model1,76,prune,10,000000 000010 00100 1 1000 10000 100000 100010 10010 1010 10100,11,0
model1,76,prune,11,000000 000010 1 100 1000 10000 100000 100010 10010 1010,10,0
model1,76,prune,12,00000 000010 1 100 1000 10000 100010 10010 1010,9,0
model1,76,prune,13,00000 00010 1 100 1000 10000 10010 1010,8,0
model1,76,prune,14,00000 0010 1 100 1000 10000 1010,7,0
model1,76,prune,15,00000 1 10 100 1000 10000,6,0
model1,76,prune,16,0000 1 10 100 1000,5,0
model1,76,prune,17,000 1 10 100,4,0
model1,76,prune,18,00 1 10,3,0
model1,76,prune,19,0 1,2,0
model1,77,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,77,prune,1,000000 00001 000010 000100 000101 001000 001001 001010 10000 100000 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,20,0
model1,77,prune,2,000000 000010 0001 000100 000101 001000 001001 001010 10000 100000 100010 10010 100100 100101 10100 101000 101001 10101 101010,19,0
model1,77,prune,3,000000 000010 0001 000100 001000 001001 00101 001010 10000 100000 100010 10010 100100 10100 101000 101001 10101 101010,18,0
model1,77,prune,4,000000 000010 0001 000100 001000 001001 001010 10000 100000 100010 10010 100100 101 10100 101000 101001 101010,17,0
model1,77,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,77,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,77,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,77,prune,8,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,0
model1,77,prune,9,00000 000010 00100 001000 001010 1 10000 100010 10010 10100 101000 101010,12,0
model1,77,prune,10,0000 000010 00100 001000 001010 1 100010 10010 10100 101000 101010,11,0
model1,77,prune,11,0000 00010 00100 001000 001010 1 10010 10100 101000 101010,10,0
model1,77,prune,12,0000 0010 00100 001000 001010 1 10100 101000 101010,9,0
model1,77,prune,13,0000 0010 00100 001010 1 1000 10100 101010,8,0
model1,77,prune,14,0000 0010 00100 1 1000 1010 10100,7,0
model1,77,prune,15,0000 00100 1 10 1000 10100,6,0
model1,77,prune,16,0000 1 10 100 1000,5,0
model1,77,prune,17,000 1 10 100,4,0
model1,77,prune,18,00 1 10,3,0
model1,77,prune,19,0 1,2,0
model1,78,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,78,prune,1,000000 00001 000010 000100 000101 001000 001001 001010 10000 100000 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,20,0
model1,78,prune,2,000000 000010 0001 000100 000101 001000 001001 001010 10000 100000 100010 10010 100100 100101 10100 101000 101001 10101 101010,19,0
model1,78,prune,3,000000 000010 0001 000100 001000 001001 00101 001010 10000 100000 100010 10010 100100 10100 101000 101001 10101 101010,18,0
model1,78,prune,4,000000 000010 0001 000100 001000 001001 001010 10000 100000 100010 10010 100100 101 10100 101000 101001 101010,17,0
model1,78,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,78,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,78,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,78,prune,8,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,0
model1,78,prune,9,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,0
model1,78,prune,10,000000 00010 000100 1 1000 10000 100000 10010 100100 1010 10100,11,0
model1,78,prune,11,00000 00010 000100 1 1000 10000 10010 100100 1010 10100,10,0
model1,78,prune,12,0000 00010 000100 1 1000 10010 100100 1010 10100,9,0
model1,78,prune,13,0000 00010 00100 1 1000 10010 1010 10100,8,0
model1,78,prune,14,0000 00010 1 100 1000 10010 1010,7,0
model1,78,prune,15,0000 0010 1 100 1000 1010,6,0
model1,78,prune,16,0000 1 10 100 1000,5,0
model1,78,prune,17,000 1 10 100,4,0
model1,78,prune,18,00 1 10,3,0
model1,78,prune,19,0 1,2,0
model1,79,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,79,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,0
model1,79,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,0
model1,79,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,79,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,79,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,79,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,79,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,79,prune,8,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,0
model1,79,prune,9,00000 000010 00100 001000 001010 1 10000 100010 10010 10100 101000 101010,12,0
model1,79,prune,10,0000 000010 00100 001000 001010 1 100010 10010 10100 101000 101010,11,0
model1,79,prune,11,0000 000010 001000 001010 1 100 100010 10010 101000 101010,10,0
model1,79,prune,12,0000 00010 001000 001010 1 100 10010 101000 101010,9,0
model1,79,prune,13,0000 0010 001000 001010 1 100 101000 101010,8,0
model1,79,prune,14,0000 0010 001010 1 100 1000 101010,7,0
model1,79,prune,15,000 0010 001010 1 100 101010,6,0
model1,79,prune,16,000 0010 1 100 1010,5,0
model1,79,prune,17,000 1 10 100,4,0
model1,79,prune,18,00 1 10,3,0
model1,79,prune,19,0 1,2,0
model1,80,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,80,prune,1,000000 00001 000010 000100 000101 001000 001001 001010 10000 100000 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,20,0
model1,80,prune,2,000000 000010 0001 000100 000101 001000 001001 001010 10000 100000 100010 10010 100100 100101 10100 101000 101001 10101 101010,19,0
model1,80,prune,3,000000 000010 0001 000100 001000 001001 00101 001010 10000 100000 100010 10010 100100 10100 101000 101001 10101 101010,18,0
model1,80,prune,4,000000 000010 0001 000100 001000 001001 001010 10000 100000 100010 10010 100100 101 10100 101000 101001 101010,17,0
model1,80,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,80,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,80,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,80,prune,8,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,0
model1,80,prune,9,000000 000010 00100 001010 1 1000 10000 100000 100010 10010 10100 101010,12,0
model1,80,prune,10,000000 000010 001010 1 100 1000 10000 100000 100010 10010 101010,11,0
model1,80,prune,11,000000 00010 001010 1 100 1000 10000 100000 10010 101010,10,0
model1,80,prune,12,000000 0010 001010 1 100 1000 10000 100000 101010,9,0
model1,80,prune,13,00000 0010 001010 1 100 1000 10000 101010,8,0
model1,80,prune,14,00000 0010 1 100 1000 10000 1010,7,0
model1,80,prune,15,00000 1 10 100 1000 10000,6,0
model1,80,prune,16,0000 1 10 100 1000,5,0
model1,80,prune,17,000 1 10 100,4,0
model1,80,prune,18,00 1 10,3,0
model1,80,prune,19,0 1,2,0
model1,81,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,81,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,0
model1,81,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,0
model1,81,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,81,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,81,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,81,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,81,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,81,prune,8,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,0
model1,81,prune,9,000000 000010 00100 001010 1 1000 10000 100000 100010 10010 10100 101010,12,0
model1,81,prune,10,000000 000010 001010 1 100 1000 10000 100000 100010 10010 101010,11,0
model1,81,prune,11,000000 00010 001010 1 100 1000 10000 100000 10010 101010,10,0
model1,81,prune,12,000000 0010 001010 1 100 1000 10000 100000 101010,9,0
model1,81,prune,13,00000 0010 001010 1 100 1000 10000 101010,8,0
model1,81,prune,14,0000 0010 001010 1 100 1000 101010,7,0
model1,81,prune,15,000 0010 001010 1 100 101010,6,0
model1,81,prune,16,000 0010 1 100 1010,5,0
model1,81,prune,17,000 1 10 100,4,0
model1,81,prune,18,00 1 10,3,0
model1,81,prune,19,0 1,2,0
model1,82,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,82,prune,1,000000 000001 000010 000100 000101 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 100101 10100 101000 10101 101010,20,0
model1,82,prune,2,000000 000001 000010 000100 001000 00101 001010 10000 100000 100001 10001 100010 1001 10010 100100 10100 101000 10101 101010,19,0
model1,82,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,82,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,82,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,82,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,82,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,82,prune,8,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,0
model1,82,prune,9,000000 000100 0010 001000 001010 1 10000 100000 100100 10100 101000 101010,12,0
model1,82,prune,10,000000 000100 0010 001000 1 10000 100000 100100 1010 10100 101000,11,0
model1,82,prune,11,00000 000100 0010 001000 1 10000 100100 1010 10100 101000,10,0
model1,82,prune,12,00000 000100 0010 1 1000 10000 100100 1010 10100,9,0
model1,82,prune,13,00000 0010 00100 1 1000 10000 1010 10100,8,0
model1,82,prune,14,00000 0010 1 100 1000 10000 1010,7,0
model1,82,prune,15,00000 1 10 100 1000 10000,6,0
model1,82,prune,16,0000 1 10 100 1000,5,0
model1,82,prune,17,000 1 10 100,4,0
model1,82,prune,18,00 1 10,3,0
model1,82,prune,19,0 1,2,0
model1,83,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,83,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,0
model1,83,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,0
model1,83,prune,3,000000 00001 000010 000100 001000 001001 001010 10000 100000 10001 100010 10010 100100 101 10100 101000 101001 101010,18,0
model1,83,prune,4,000000 000010 0001 000100 001000 001001 001010 10000 100000 100010 10010 100100 101 10100 101000 101001 101010,17,0
model1,83,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,83,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,83,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,83,prune,8,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,0
model1,83,prune,9,00000 000010 000100 001010 1 1000 10000 100010 10010 100100 10100 101010,12,0
model1,83,prune,10,00000 00010 000100 001010 1 1000 10000 10010 100100 10100 101010,11,0
model1,83,prune,11,00000 000100 0010 001010 1 1000 10000 100100 10100 101010,10,0
model1,83,prune,12,0000 000100 0010 001010 1 1000 100100 10100 101010,9,0
model1,83,prune,13,000 000100 0010 001010 1 100100 10100 101010,8,0
model1,83,prune,14,000 0010 00100 001010 1 10100 101010,7,0
model1,83,prune,15,000 0010 00100 1 1010 10100,6,0
model1,83,prune,16,000 00100 1 10 10100,5,0
model1,83,prune,17,000 1 10 100,4,0
model1,83,prune,18,00 1 10,3,0
model1,83,prune,19,0 1,2,0
model1,84,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,84,prune,1,000000 000001 000010 000100 000101 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 100101 10100 101000 10101 101010,20,0
model1,84,prune,2,000000 000001 000010 000100 001000 00101 001010 10000 100000 100001 10001 100010 1001 10010 100100 10100 101000 10101 101010,19,0
model1,84,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,84,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,84,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,84,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,84,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,84,prune,8,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,0
model1,84,prune,9,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,0
model1,84,prune,10,000000 000010 00100 1 1000 10000 100000 100010 10010 1010 10100,11,0
model1,84,prune,11,000000 000010 1 100 1000 10000 100000 100010 10010 1010,10,0
model1,84,prune,12,000000 00010 1 100 1000 10000 100000 10010 1010,9,0
model1,84,prune,13,000000 0010 1 100 1000 10000 100000 1010,8,0
model1,84,prune,14,000000 1 10 100 1000 10000 100000,7,0
model1,84,prune,15,00000 1 10 100 1000 10000,6,0
model1,84,prune,16,0000 1 10 100 1000,5,0
model1,84,prune,17,000 1 10 100,4,0
model1,84,prune,18,00 1 10,3,0
model1,84,prune,19,0 1,2,0
model1,85,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,85,prune,1,000000 000001 000010 000100 000101 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 100101 10100 101000 10101 101010,20,0
model1,85,prune,2,000000 000001 000010 000100 001000 00101 001010 10000 100000 100001 10001 100010 1001 10010 100100 10100 101000 10101 101010,19,0
model1,85,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,85,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,85,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,85,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,85,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,85,prune,8,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,0
model1,85,prune,9,000000 00010 000100 001000 1 10000 100000 10010 100100 1010 10100 101000,12,0
model1,85,prune,10,00000 00010 000100 001000 1 10000 10010 100100 1010 10100 101000,11,0
model1,85,prune,11,00000 000100 0010 001000 1 10000 100100 1010 10100 101000,10,0
model1,85,prune,12,00000 000100 001000 1 10 10000 100100 10100 101000,9,0
model1,85,prune,13,0000 000100 001000 1 10 100100 10100 101000,8,0
model1,85,prune,14,0000 00100 001000 1 10 10100 101000,7,0
model1,85,prune,15,0000 001000 1 10 100 101000,6,0
model1,85,prune,16,0000 1 10 100 1000,5,0
model1,85,prune,17,000 1 10 100,4,0
model1,85,prune,18,00 1 10,3,0
model1,85,prune,19,0 1,2,0
model1,86,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,86,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,0
model1,86,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,0
model1,86,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,86,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,86,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,86,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,86,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,86,prune,8,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,0
model1,86,prune,9,000000 000010 001000 001010 1 100 10000 100000 100010 10010 101000 101010,12,0
model1,86,prune,10,000000 000010 001000 1 100 10000 100000 100010 10010 1010 101000,11,0
model1,86,prune,11,000000 00010 001000 1 100 10000 100000 10010 1010 101000,10,0
model1,86,prune,12,000000 0010 001000 1 100 10000 100000 1010 101000,9,0
model1,86,prune,13,000000 001000 1 10 100 10000 100000 101000,8,0
model1,86,prune,14,000000 1 10 100 1000 10000 100000,7,0
model1,86,prune,15,00000 1 10 100 1000 10000,6,0
model1,86,prune,16,0000 1 10 100 1000,5,0
model1,86,prune,17,000 1 10 100,4,0
model1,86,prune,18,00 1 10,3,0
model1,86,prune,19,0 1,2,0
model1,87,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,87,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,0
model1,87,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,0
model1,87,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,87,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,87,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,87,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,87,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,87,prune,8,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,0
model1,87,prune,9,0000 000010 000100 001000 001010 1 100010 10010 100100 10100 101000 101010,12,0
model1,87,prune,10,0000 000010 000100 001000 1 100010 10010 100100 1010 10100 101000,11,0
model1,87,prune,11,0000 000010 000100 1 1000 100010 10010 100100 1010 10100,10,0
model1,87,prune,12,000 000010 000100 1 100010 10010 100100 1010 10100,9,0
model1,87,prune,13,000 000010 00100 1 100010 10010 1010 10100,8,0
model1,87,prune,14,000 000010 1 100 100010 10010 1010,7,0
model1,87,prune,15,000 00010 1 100 10010 1010,6,0
model1,87,prune,16,000 0010 1 100 1010,5,0
model1,87,prune,17,000 1 10 100,4,0
model1,87,prune,18,00 1 10,3,0
model1,87,prune,19,0 1,2,0
model1,88,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,88,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,0
model1,88,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,0
model1,88,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,88,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,88,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,88,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,88,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,88,prune,8,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,0
model1,88,prune,9,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,0
model1,88,prune,10,000000 00010 000100 1 1000 10000 100000 10010 100100 1010 10100,11,0
model1,88,prune,11,000000 000100 0010 1 1000 10000 100000 100100 1010 10100,10,0
model1,88,prune,12,000000 000100 1 10 1000 10000 100000 100100 10100,9,0
model1,88,prune,13,00000 000100 1 10 1000 10000 100100 10100,8,0
model1,88,prune,14,0000 000100 1 10 1000 100100 10100,7,0
model1,88,prune,15,000 000100 1 10 100100 10100,6,0
model1,88,prune,16,000 00100 1 10 10100,5,0
model1,88,prune,17,000 1 10 100,4,0
model1,88,prune,18,00 1 10,3,0
model1,88,prune,19,0 1,2,0
model1,89,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,89,prune,1,000000 00001 000010 000100 000101 001000 001001 001010 10000 100000 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,20,0
model1,89,prune,2,000000 000010 0001 000100 000101 001000 001001 001010 10000 100000 100010 10010 100100 100101 10100 101000 101001 10101 101010,19,0
model1,89,prune,3,000000 000010 0001 000100 001000 001001 00101 001010 10000 100000 100010 10010 100100 10100 101000 101001 10101 101010,18,0
model1,89,prune,4,000000 000010 0001 000100 001000 001001 001010 10000 100000 100010 10010 100100 101 10100 101000 101001 101010,17,0
model1,89,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,89,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,89,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,89,prune,8,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,0
model1,89,prune,9,00000 000010 000100 001000 1 10000 100010 10010 100100 1010 10100 101000,12,0
model1,89,prune,10,0000 000010 000100 001000 1 100010 10010 100100 1010 10100 101000,11,0
model1,89,prune,11,0000 00010 000100 001000 1 10010 100100 1010 10100 101000,10,0
model1,89,prune,12,0000 000100 0010 001000 1 100100 1010 10100 101000,9,0
model1,89,prune,13,0000 000100 001000 1 10 100100 10100 101000,8,0
model1,89,prune,14,0000 00100 001000 1 10 10100 101000,7,0
model1,89,prune,15,0000 001000 1 10 100 101000,6,0
model1,89,prune,16,0000 1 10 100 1000,5,0
model1,89,prune,17,000 1 10 100,4,0
model1,89,prune,18,00 1 10,3,0
model1,89,prune,19,0 1,2,0
model1,90,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,90,prune,1,000000 00001 000010 000100 000101 001000 001001 001010 10000 100000 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,20,0
model1,90,prune,2,000000 000010 0001 000100 000101 001000 001001 001010 10000 100000 100010 10010 100100 100101 10100 101000 101001 10101 101010,19,0
