model_name,sample_idx,method,c,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model1,26,smc,0.021286124329095876,5,0000 00010 000100 1 1000 10010 100100 1010 10100,9,-3434.51740359979,0,10
model1,26,smc,0.02623821597711915,6,0000 000100 0010 1 1000 100100 1010 10100,8,-3434.638222450942,0,10
model1,26,smc,0.02992081652196081,7,0000 000100 1 10 1000 100100 10100,7,-3434.775988513332,0,10
model1,26,smc,0.08476451697886211,8,0000 1 10 100 1000,5,-3435.5566569318125,0,10
model1,26,smc,0.09401922741118982,9,000 1 10 100,4,-3435.9896134056976,0,10
model1,26,smc,0.29325099498862955,10,00 1 10,3,-3437.3400840066206,1,10
model1,26,smc,4.595924848960361,11,0 1,2,-3458.505098279036,0,10
model1,27,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3365.537277244958,0,7
model1,27,smc,0.011813640594482422,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-3365.591673316129,0,7
model1,27,smc,0.014322699693281038,2,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-3365.6576243971294,0,7
model1,27,smc,0.027088185979996134,3,000000 000100 0010 1 1000 10000 100000 100100 1010 10100,10,-3365.907084017663,0,7
model1,27,smc,0.040549227894689926,4,000000 000100 1 10 1000 10000 100000 100100 10100,9,-3366.0938120969204,0,7
model1,27,smc,0.04383955965705713,5,0000 000100 1 10 1000 100100 10100,7,-3366.4975855117746,0,7
model1,27,smc,0.14551625226653966,6,0000 1 10 100 1000,5,-3367.8378125282684,0,7
model1,27,smc,0.309571792287468,7,00 1 10,3,-3370.689072638159,1,7
model1,27,smc,7.012664060962036,8,0 1,2,-3402.983580954332,0,7
model1,28,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3374.111321322634,0,7
model1,28,smc,0.0006087124347686768,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-3374.114124199916,0,7
model1,28,smc,0.004298217487752609,2,000000 00010 000100 001000 1 10000 100000 10010 100100 1010 10100 101000,12,-3374.133913027517,0,7
model1,28,smc,0.01167695534311253,3,00000 00010 000100 001000 1 10000 10010 100100 1010 10100 101000,11,-3374.187663707217,0,7
model1,28,smc,0.016087184015917726,4,00000 000100 001000 1 10 10000 100100 10100 101000,9,-3374.335812599041,0,7
model1,28,smc,0.03457357040774714,5,00000 000100 1 10 1000 10000 100100 10100,8,-3374.4950060418337,0,7
model1,28,smc,0.052332592731438976,6,000 000100 1 10 100100 10100,6,-3374.9769961472794,0,7
model1,28,smc,0.25262002809313544,7,000 1 10 100,4,-3377.3037070187856,1,7
model1,28,smc,0.6926039388588425,8,00 1 10,3,-3380.493247050478,0,7
model1,28,smc,2.629093947593464,9,0 1,2,-3392.600662429284,0,7
model1,29,smc,0.0,0,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-3396.633734382557,0,7
model1,29,smc,0.0001251697540283203,1,00000 000010 000100 001000 1 10000 100010 10010 100100 1010 10100 101000,12,-3396.634298973811,0,7
model1,29,smc,0.003373618828206304,2,00000 00010 000100 001000 1 10000 10010 100100 1010 10100 101000,11,-3396.6498251826765,0,7
model1,29,smc,0.005853088400188179,3,00000 00010 000100 1 1000 10000 10010 100100 1010 10100,10,-3396.676778833523,0,7
model1,29,smc,0.02191559995912391,4,0000 00010 000100 1 1000 10010 100100 1010 10100,9,-3396.7776993936322,0,7
model1,29,smc,0.0749766895200209,5,0000 000100 1 10 1000 100100 10100,7,-3397.4682568982757,0,7
model1,29,smc,0.07995590177356532,6,000 000100 1 10 100100 10100,6,-3397.836462419482,0,7
model1,29,smc,0.1628413610604349,7,000 1 10 100,4,-3399.3362693269637,1,7
model1,29,smc,0.824101533324787,8,00 1 10,3,-3403.1313887053366,0,7
model1,29,smc,5.761847342236933,9,0 1,2,-3429.66567208333,0,7
