model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt
model1, 0,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3415.2851, 0
model1, 0,SeqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3415.2895, 0
model1, 0,SeqROCTM, 2, 00000 10000 001000 101000 100 000010 100010 10010 001010 101010 1 , 11, -3415.5574, 0
model1, 0,SeqROCTM, 3, 00000 10000 001000 101000 100 000010 100010 10010 1010 1 , 10, -3415.5996, 0
model1, 0,SeqROCTM, 4, 00000 10000 001000 101000 100 10 1 , 7, -3417.2564, 0
model1, 0,SeqROCTM, 5, 00000 10000 1000 100 10 1 , 6, -3417.4615, 0
model1, 0,SeqROCTM, 6, 00 10 1 , 3, -3421.328, 1
model1, 0,SeqROCTM, 7, 0 1 , 2, -3442.7387, 0
model1, 0,SeqROCTM, 8, , 0, -6799.0172, 0
model1, 1,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3449.0489, 0
model1, 1,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -3449.052, 0
model1, 1,SeqROCTM, 2, 000000 100000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 12, -3449.063, 0
model1, 1,SeqROCTM, 3, 000000 100000 10000 001000 101000 00100 10100 0010 001010 101010 1 , 11, -3449.1433, 0
model1, 1,SeqROCTM, 4, 000000 100000 10000 001000 101000 00100 10100 10 1 , 9, -3450.6244, 0
model1, 1,SeqROCTM, 5, 000000 100000 10000 001000 101000 100 10 1 , 8, -3451.0245, 0
model1, 1,SeqROCTM, 6, 0000 001000 101000 100 10 1 , 6, -3452.8347, 0
model1, 1,SeqROCTM, 7, 00 10 1 , 3, -3455.7277, 1
model1, 1,SeqROCTM, 8, 0 1 , 2, -3495.3437, 0
model1, 1,SeqROCTM, 9, , 0, -6791.0339, 0
model1, 2,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3459.032, 0
model1, 2,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 12, -3459.3858, 0
model1, 2,SeqROCTM, 2, 000000 100000 10000 001000 101000 000100 100100 10100 0010 1010 1 , 11, -3459.4107, 0
model1, 2,SeqROCTM, 3, 000000 100000 10000 1000 000100 100100 10100 0010 1010 1 , 10, -3459.5187, 0
model1, 2,SeqROCTM, 4, 000000 100000 10000 1000 100 0010 1010 1 , 8, -3459.7464, 0
model1, 2,SeqROCTM, 5, 0000 1000 100 0010 1010 1 , 6, -3461.1145, 0
model1, 2,SeqROCTM, 6, 0000 1000 100 10 1 , 5, -3461.8578, 0
model1, 2,SeqROCTM, 7, 000 100 10 1 , 4, -3463.1973, 1
model1, 2,SeqROCTM, 8, 00 10 1 , 3, -3468.8615, 0
model1, 2,SeqROCTM, 9, 0 1 , 2, -3492.2663, 0
model1, 2,SeqROCTM, 10, , 0, -6791.3713, 0
model1, 3,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3367.2295, 0
model1, 3,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3367.3757, 0
model1, 3,SeqROCTM, 2, 000000 100000 10000 001000 101000 000100 100100 10100 10 1 , 10, -3369.1375, 0
model1, 3,SeqROCTM, 3, 000000 100000 10000 1000 000100 100100 10100 10 1 , 9, -3369.3595, 0
model1, 3,SeqROCTM, 4, 000 000100 100100 10100 10 1 , 6, -3370.771, 0
model1, 3,SeqROCTM, 5, 000 00100 10100 10 1 , 5, -3371.3755, 0
model1, 3,SeqROCTM, 6, 00 10 1 , 3, -3376.5584, 1
model1, 3,SeqROCTM, 7, 0 1 , 2, -3405.8904, 0
model1, 3,SeqROCTM, 8, , 0, -6804.5287, 0
model1, 4,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3332.3392, 0
model1, 4,SeqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3332.3681, 0
model1, 4,SeqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 0010 001010 101010 1 , 11, -3332.7717, 0
model1, 4,SeqROCTM, 3, 000000 100000 10000 1000 100 0010 001010 101010 1 , 9, -3332.8559, 0
model1, 4,SeqROCTM, 4, 00 0010 001010 101010 1 , 5, -3336.3086, 0
model1, 4,SeqROCTM, 5, 00 10 1 , 3, -3337.2846, 1
model1, 4,SeqROCTM, 6, 0 1 , 2, -3359.0819, 0
model1, 4,SeqROCTM, 7, , 0, -6810.8611, 0
model1, 5,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3356.1397, 0
model1, 5,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3356.1853, 0
model1, 5,SeqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -3356.2528, 0
model1, 5,SeqROCTM, 3, 000000 100000 10000 1000 000100 100100 10100 00010 10010 1010 1 , 11, -3356.3381, 0
model1, 5,SeqROCTM, 4, 00000 10000 1000 000100 100100 10100 00010 10010 1010 1 , 10, -3357.0356, 0
model1, 5,SeqROCTM, 5, 00000 10000 1000 00100 10100 00010 10010 1010 1 , 9, -3357.3315, 0
model1, 5,SeqROCTM, 6, 00000 10000 1000 00100 10100 10 1 , 7, -3358.6893, 0
model1, 5,SeqROCTM, 7, 000 00100 10100 10 1 , 5, -3363.3885, 0
model1, 5,SeqROCTM, 8, 00 10 1 , 3, -3368.2466, 1
model1, 5,SeqROCTM, 9, 0 1 , 2, -3398.1093, 0
model1, 5,SeqROCTM, 10, , 0, -6805.4891, 0
model1, 6,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3395.0057, 0
model1, 6,SeqROCTM, 1, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 13, -3395.0147, 0
model1, 6,SeqROCTM, 2, 000000 100000 10000 001000 101000 100 000010 100010 10010 001010 101010 1 , 12, -3395.3881, 0
model1, 6,SeqROCTM, 3, 0000 001000 101000 100 000010 100010 10010 001010 101010 1 , 10, -3395.7793, 0
model1, 6,SeqROCTM, 4, 0000 001000 101000 100 0010 001010 101010 1 , 8, -3396.2601, 0
model1, 6,SeqROCTM, 5, 000 100 0010 001010 101010 1 , 6, -3396.7409, 0
model1, 6,SeqROCTM, 6, 000 100 0010 1010 1 , 5, -3397.0869, 0
model1, 6,SeqROCTM, 7, 000 100 10 1 , 4, -3398.7593, 1
model1, 6,SeqROCTM, 8, 00 10 1 , 3, -3402.0182, 0
model1, 6,SeqROCTM, 9, 0 1 , 2, -3436.0615, 0
model1, 6,SeqROCTM, 10, , 0, -6799.9984, 0
model1, 7,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3312.8741, 0
model1, 7,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3313.1003, 0
model1, 7,SeqROCTM, 2, 000000 100000 10000 001000 101000 100 000010 100010 10010 1010 1 , 11, -3313.6811, 0
model1, 7,SeqROCTM, 3, 000000 100000 10000 1000 100 000010 100010 10010 1010 1 , 10, -3314.0126, 0
model1, 7,SeqROCTM, 4, 0000 1000 100 000010 100010 10010 1010 1 , 8, -3318.6595, 0
model1, 7,SeqROCTM, 5, 0000 1000 100 10 1 , 5, -3320.68, 0
model1, 7,SeqROCTM, 6, 000 100 10 1 , 4, -3322.847, 1
model1, 7,SeqROCTM, 7, 00 10 1 , 3, -3327.3408, 0
model1, 7,SeqROCTM, 8, 0 1 , 2, -3354.4405, 0
model1, 7,SeqROCTM, 9, , 0, -6811.4853, 0
model1, 8,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3339.0096, 0
model1, 8,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -3339.0143, 0
model1, 8,SeqROCTM, 2, 000000 100000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 12, -3339.0591, 0
model1, 8,SeqROCTM, 3, 000000 100000 10000 001000 101000 00100 10100 0010 001010 101010 1 , 11, -3339.1073, 0
model1, 8,SeqROCTM, 4, 000000 100000 10000 001000 101000 100 0010 001010 101010 1 , 10, -3341.2968, 0
model1, 8,SeqROCTM, 5, 000 100 0010 001010 101010 1 , 6, -3347.0298, 0
model1, 8,SeqROCTM, 6, 000 100 10 1 , 4, -3351.8458, 1
model1, 8,SeqROCTM, 7, 00 10 1 , 3, -3358.0367, 0
model1, 8,SeqROCTM, 8, 0 1 , 2, -3387.6931, 0
model1, 8,SeqROCTM, 9, , 0, -6807.0814, 0
model1, 9,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3352.1676, 0
model1, 9,SeqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3353.6686, 0
model1, 9,SeqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 00010 10010 001010 101010 1 , 12, -3353.7103, 0
model1, 9,SeqROCTM, 3, 000000 100000 10000 1000 000100 100100 10100 10 1 , 9, -3355.144, 0
model1, 9,SeqROCTM, 4, 0000 1000 000100 100100 10100 10 1 , 7, -3355.4557, 0
model1, 9,SeqROCTM, 5, 000 000100 100100 10100 10 1 , 6, -3355.6161, 0
model1, 9,SeqROCTM, 6, 000 100 10 1 , 4, -3359.5895, 0
model1, 9,SeqROCTM, 7, 00 10 1 , 3, -3361.4237, 1
model1, 9,SeqROCTM, 8, 0 1 , 2, -3395.5153, 0
model1, 9,SeqROCTM, 9, , 0, -6805.8083, 0
model1, 10,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3400.323, 0
model1, 10,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3400.3238, 0
model1, 10,SeqROCTM, 2, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -3400.3273, 0
model1, 10,SeqROCTM, 3, 00000 10000 001000 101000 00100 10100 000010 100010 10010 1010 1 , 11, -3400.335, 0
model1, 10,SeqROCTM, 4, 00000 10000 1000 00100 10100 000010 100010 10010 1010 1 , 10, -3400.5203, 0
model1, 10,SeqROCTM, 5, 00000 10000 1000 100 000010 100010 10010 1010 1 , 9, -3400.9087, 0
model1, 10,SeqROCTM, 6, 00000 10000 1000 100 10 1 , 6, -3403.4657, 0
model1, 10,SeqROCTM, 7, 0000 1000 100 10 1 , 5, -3403.9991, 0
model1, 10,SeqROCTM, 8, 000 100 10 1 , 4, -3404.8424, 0
model1, 10,SeqROCTM, 9, 00 10 1 , 3, -3407.0528, 1
model1, 10,SeqROCTM, 10, 0 1 , 2, -3435.1095, 0
model1, 10,SeqROCTM, 11, , 0, -6799.9984, 0
model1, 11,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3439.8349, 0
model1, 11,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3439.8384, 0
model1, 11,SeqROCTM, 2, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 1010 1 , 12, -3439.9924, 0
model1, 11,SeqROCTM, 3, 00000 10000 001000 101000 00100 10100 000010 100010 10010 1010 1 , 11, -3440.1927, 0
model1, 11,SeqROCTM, 4, 00000 10000 1000 00100 10100 000010 100010 10010 1010 1 , 10, -3440.8206, 0
model1, 11,SeqROCTM, 5, 00000 10000 1000 00100 10100 00010 10010 1010 1 , 9, -3441.5063, 0
model1, 11,SeqROCTM, 6, 00 00010 10010 1010 1 , 5, -3445.9506, 0
model1, 11,SeqROCTM, 7, 00 10 1 , 3, -3450.1448, 1
model1, 11,SeqROCTM, 8, 0 1 , 2, -3473.5995, 0
model1, 11,SeqROCTM, 9, , 0, -6794.3891, 0
model1, 12,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3363.335, 0
model1, 12,SeqROCTM, 1, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 13, -3363.4058, 0
model1, 12,SeqROCTM, 2, 000000 100000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1 , 12, -3363.6485, 0
model1, 12,SeqROCTM, 3, 000000 100000 10000 001000 101000 00100 10100 0010 001010 101010 1 , 11, -3363.9374, 0
model1, 12,SeqROCTM, 4, 0000 001000 101000 00100 10100 0010 001010 101010 1 , 9, -3364.6907, 0
model1, 12,SeqROCTM, 5, 000 00100 10100 0010 001010 101010 1 , 7, -3366.2356, 0
model1, 12,SeqROCTM, 6, 000 00100 10100 10 1 , 5, -3370.2637, 0
model1, 12,SeqROCTM, 7, 000 100 10 1 , 4, -3373.925, 1
model1, 12,SeqROCTM, 8, 00 10 1 , 3, -3378.0764, 0
model1, 12,SeqROCTM, 9, 0 1 , 2, -3393.2383, 0
model1, 12,SeqROCTM, 10, , 0, -6806.1272, 0
model1, 13,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3436.2112, 0
model1, 13,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -3436.5118, 0
model1, 13,SeqROCTM, 2, 0000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 11, -3436.8534, 0
model1, 13,SeqROCTM, 3, 0000 001000 101000 100 00010 10010 001010 101010 1 , 9, -3437.4708, 0
model1, 13,SeqROCTM, 4, 000 100 00010 10010 001010 101010 1 , 7, -3439.0673, 0
model1, 13,SeqROCTM, 5, 000 100 00010 10010 1010 1 , 6, -3440.425, 0
model1, 13,SeqROCTM, 6, 000 100 10 1 , 4, -3444.8534, 1
model1, 13,SeqROCTM, 7, 00 10 1 , 3, -3449.4863, 0
model1, 13,SeqROCTM, 8, 0 1 , 2, -3466.0964, 0
model1, 13,SeqROCTM, 9, , 0, -6795.3876, 0
model1, 14,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3411.5048, 0
model1, 14,SeqROCTM, 1, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 13, -3411.5053, 0
model1, 14,SeqROCTM, 2, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 1010 1 , 12, -3411.5722, 0
model1, 14,SeqROCTM, 3, 000000 100000 10000 1000 00100 10100 000010 100010 10010 1010 1 , 11, -3411.7366, 0
model1, 14,SeqROCTM, 4, 000 00100 10100 000010 100010 10010 1010 1 , 8, -3414.1346, 0
model1, 14,SeqROCTM, 5, 000 00100 10100 0010 1010 1 , 6, -3414.5959, 0
model1, 14,SeqROCTM, 6, 000 00100 10100 10 1 , 5, -3415.2468, 0
model1, 14,SeqROCTM, 7, 00 10 1 , 3, -3418.2351, 1
model1, 14,SeqROCTM, 8, 0 1 , 2, -3443.0665, 0
model1, 14,SeqROCTM, 9, , 0, -6799.0172, 0
model1, 15,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3384.9013, 0
model1, 15,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -3384.9355, 0
model1, 15,SeqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 00010 10010 001010 101010 1 , 12, -3385.018, 0
model1, 15,SeqROCTM, 3, 000000 100000 10000 1000 00100 10100 00010 10010 001010 101010 1 , 11, -3385.1326, 0
model1, 15,SeqROCTM, 4, 000000 100000 10000 1000 100 00010 10010 001010 101010 1 , 10, -3385.5146, 0
model1, 15,SeqROCTM, 5, 000000 100000 10000 1000 100 0010 001010 101010 1 , 9, -3385.6752, 0
model1, 15,SeqROCTM, 6, 000 100 0010 001010 101010 1 , 6, -3386.3581, 0
model1, 15,SeqROCTM, 7, 00 0010 001010 101010 1 , 5, -3386.7556, 0
model1, 15,SeqROCTM, 8, 00 10 1 , 3, -3391.1509, 1
model1, 15,SeqROCTM, 9, 0 1 , 2, -3422.6383, 0
model1, 15,SeqROCTM, 10, , 0, -6801.9498, 0
model1, 16,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3341.594, 0
model1, 16,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -3341.6095, 0
model1, 16,SeqROCTM, 2, 000000 100000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 12, -3341.7494, 0
model1, 16,SeqROCTM, 3, 000000 100000 10000 001000 101000 000100 100100 10100 10 1 , 10, -3343.3268, 0
model1, 16,SeqROCTM, 4, 000000 100000 10000 1000 000100 100100 10100 10 1 , 9, -3343.5367, 0
model1, 16,SeqROCTM, 5, 000000 100000 10000 1000 00100 10100 10 1 , 8, -3344.2223, 0
model1, 16,SeqROCTM, 6, 000 00100 10100 10 1 , 5, -3346.7165, 0
model1, 16,SeqROCTM, 7, 000 100 10 1 , 4, -3348.214, 0
model1, 16,SeqROCTM, 8, 00 10 1 , 3, -3350.8787, 1
model1, 16,SeqROCTM, 9, 0 1 , 2, -3388.6764, 0
model1, 16,SeqROCTM, 10, , 0, -6806.7637, 0
model1, 17,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3365.4258, 0
model1, 17,SeqROCTM, 1, 000000 100000 10000 001000 101000 100 000010 100010 10010 001010 101010 1 , 12, -3365.4677, 0
model1, 17,SeqROCTM, 2, 000000 100000 10000 001000 101000 100 000010 100010 10010 1010 1 , 11, -3365.6609, 0
model1, 17,SeqROCTM, 3, 00000 10000 001000 101000 100 000010 100010 10010 1010 1 , 10, -3365.9264, 0
model1, 17,SeqROCTM, 4, 00000 10000 1000 100 000010 100010 10010 1010 1 , 9, -3366.2708, 0
model1, 17,SeqROCTM, 5, 000 100 000010 100010 10010 1010 1 , 7, -3367.6373, 0
model1, 17,SeqROCTM, 6, 000 100 0010 1010 1 , 5, -3369.5966, 0
model1, 17,SeqROCTM, 7, 000 100 10 1 , 4, -3371.1069, 1
model1, 17,SeqROCTM, 8, 00 10 1 , 3, -3377.6609, 0
model1, 17,SeqROCTM, 9, 0 1 , 2, -3401.3566, 0
model1, 17,SeqROCTM, 10, , 0, -6804.8493, 0
model1, 18,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3444.8551, 0
model1, 18,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3444.8881, 0
model1, 18,SeqROCTM, 2, 0000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 11, -3445.2765, 0
model1, 18,SeqROCTM, 3, 0000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 10, -3445.4833, 0
model1, 18,SeqROCTM, 4, 0000 1000 100 000010 100010 10010 1010 1 , 8, -3446.4565, 0
model1, 18,SeqROCTM, 5, 0000 1000 100 00010 10010 1010 1 , 7, -3446.8826, 0
model1, 18,SeqROCTM, 6, 0000 1000 100 10 1 , 5, -3449.1347, 0
model1, 18,SeqROCTM, 7, 00 10 1 , 3, -3450.3906, 1
model1, 18,SeqROCTM, 8, 0 1 , 2, -3481.4056, 0
model1, 18,SeqROCTM, 9, , 0, -6793.3868, 0
model1, 19,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3394.9656, 0
model1, 19,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -3394.9851, 0
model1, 19,SeqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 00010 10010 001010 101010 1 , 12, -3395.1222, 0
model1, 19,SeqROCTM, 3, 000000 100000 10000 1000 000100 100100 10100 10 1 , 9, -3397.0369, 0
model1, 19,SeqROCTM, 4, 000 000100 100100 10100 10 1 , 6, -3397.9314, 0
model1, 19,SeqROCTM, 5, 00 10 1 , 3, -3401.1132, 1
model1, 19,SeqROCTM, 6, 0 1 , 2, -3414.927, 0
model1, 19,SeqROCTM, 7, , 0, -6803.2426, 0
model1, 20,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3326.0019, 0
model1, 20,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3326.0026, 0
model1, 20,SeqROCTM, 2, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 1010 1 , 12, -3326.057, 0
model1, 20,SeqROCTM, 3, 000000 100000 10000 001000 101000 00100 10100 00010 10010 1010 1 , 11, -3326.1581, 0
model1, 20,SeqROCTM, 4, 000000 100000 10000 001000 101000 100 00010 10010 1010 1 , 10, -3326.5763, 0
model1, 20,SeqROCTM, 5, 000000 100000 10000 001000 101000 100 10 1 , 8, -3328.8228, 0
model1, 20,SeqROCTM, 6, 00 10 1 , 3, -3332.0794, 1
model1, 20,SeqROCTM, 7, 0 1 , 2, -3356.4504, 0
model1, 20,SeqROCTM, 8, , 0, -6811.1734, 0
model1, 21,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3428.4674, 0
model1, 21,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 12, -3429.893, 0
model1, 21,SeqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 0010 001010 101010 1 , 11, -3430.0822, 0
model1, 21,SeqROCTM, 3, 000 000100 100100 10100 0010 001010 101010 1 , 8, -3432.1473, 0
model1, 21,SeqROCTM, 4, 00 0010 001010 101010 1 , 5, -3437.3597, 0
model1, 21,SeqROCTM, 5, 00 10 1 , 3, -3441.1242, 1
model1, 21,SeqROCTM, 6, 0 1 , 2, -3469.5535, 0
model1, 21,SeqROCTM, 7, , 0, -6795.0552, 0
model1, 22,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3410.0211, 0
model1, 22,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -3410.0444, 0
model1, 22,SeqROCTM, 2, 000000 100000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 12, -3410.0874, 0
model1, 22,SeqROCTM, 3, 000000 100000 10000 1000 000100 100100 10100 0010 001010 101010 1 , 11, -3410.134, 0
model1, 22,SeqROCTM, 4, 0000 1000 000100 100100 10100 0010 001010 101010 1 , 9, -3410.245, 0
model1, 22,SeqROCTM, 5, 000 000100 100100 10100 0010 001010 101010 1 , 8, -3410.3063, 0
model1, 22,SeqROCTM, 6, 000 100 0010 001010 101010 1 , 6, -3410.665, 0
model1, 22,SeqROCTM, 7, 000 100 10 1 , 4, -3413.2553, 1
model1, 22,SeqROCTM, 8, 00 10 1 , 3, -3419.9798, 0
model1, 22,SeqROCTM, 9, 0 1 , 2, -3446.233, 0
model1, 22,SeqROCTM, 10, , 0, -6798.6892, 0
model1, 23,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3398.0223, 0
model1, 23,SeqROCTM, 1, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 13, -3398.0227, 0
model1, 23,SeqROCTM, 2, 000000 100000 10000 001000 101000 100 000010 100010 10010 001010 101010 1 , 12, -3398.0518, 0
model1, 23,SeqROCTM, 3, 000000 100000 10000 001000 101000 100 00010 10010 001010 101010 1 , 11, -3398.5253, 0
model1, 23,SeqROCTM, 4, 000000 100000 10000 001000 101000 100 00010 10010 1010 1 , 10, -3398.8408, 0
model1, 23,SeqROCTM, 5, 0000 001000 101000 100 00010 10010 1010 1 , 8, -3399.6164, 0
model1, 23,SeqROCTM, 6, 00 00010 10010 1010 1 , 5, -3403.5998, 0
model1, 23,SeqROCTM, 7, 00 10 1 , 3, -3408.307, 1
model1, 23,SeqROCTM, 8, 0 1 , 2, -3429.6866, 0
model1, 23,SeqROCTM, 9, , 0, -6800.976, 0
model1, 24,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3347.9568, 0
model1, 24,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 12, -3348.2005, 0
model1, 24,SeqROCTM, 2, 00000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 11, -3348.6389, 0
model1, 24,SeqROCTM, 3, 00000 10000 001000 101000 000100 100100 10100 0010 1010 1 , 10, -3348.8786, 0
model1, 24,SeqROCTM, 4, 00000 10000 1000 000100 100100 10100 0010 1010 1 , 9, -3349.2835, 0
model1, 24,SeqROCTM, 5, 0000 1000 000100 100100 10100 0010 1010 1 , 8, -3350.9313, 0
model1, 24,SeqROCTM, 6, 0000 1000 000100 100100 10100 10 1 , 7, -3351.3909, 0
model1, 24,SeqROCTM, 7, 0000 1000 00100 10100 10 1 , 6, -3352.598, 0
model1, 24,SeqROCTM, 8, 0000 1000 100 10 1 , 5, -3353.8761, 0
model1, 24,SeqROCTM, 9, 000 100 10 1 , 4, -3356.7355, 1
model1, 24,SeqROCTM, 10, 00 10 1 , 3, -3362.6729, 0
model1, 24,SeqROCTM, 11, 0 1 , 2, -3402.6512, 0
model1, 24,SeqROCTM, 12, , 0, -6804.8493, 0
model1, 25,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3373.2124, 0
model1, 25,SeqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3373.2142, 0
model1, 25,SeqROCTM, 2, 00000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -3373.2186, 0
model1, 25,SeqROCTM, 3, 00000 10000 1000 000100 100100 10100 0010 001010 101010 1 , 10, -3373.3523, 0
model1, 25,SeqROCTM, 4, 00000 10000 1000 100 0010 001010 101010 1 , 8, -3373.8756, 0
model1, 25,SeqROCTM, 5, 00000 10000 1000 100 10 1 , 6, -3374.7233, 0
model1, 25,SeqROCTM, 6, 0000 1000 100 10 1 , 5, -3375.7988, 1
model1, 25,SeqROCTM, 7, 000 100 10 1 , 4, -3378.1083, 0
model1, 25,SeqROCTM, 8, 00 10 1 , 3, -3385.5692, 0
model1, 25,SeqROCTM, 9, 0 1 , 2, -3411.7041, 0
model1, 25,SeqROCTM, 10, , 0, -6803.5647, 0
model1, 26,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3434.6457, 0
model1, 26,SeqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3434.6458, 0
