model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt
model1,0,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1652.4448,0
model1,0,seqROCTM,1,000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1652.46,0
model1,0,seqROCTM,2,000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1,12,-1652.4941,0
model1,0,seqROCTM,3,000000 100000 10000 1000 100 000010 100010 10010 1010 1,10,-1653.1932,0
model1,0,seqROCTM,4,000000 100000 10000 1000 100 10 1,7,-1656.2041,0
model1,0,seqROCTM,5,000 100 10 1,4,-1658.0061,1
model1,0,seqROCTM,6,00 10 1,3,-1658.9535,0
model1,0,seqROCTM,7,0 1,2,-1675.7466,0
model1,0,seqROCTM,8,,0,-3405.8984,0
model1,1,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1654.6401,0
model1,1,seqROCTM,1,000 000100 100100 10100 000010 100010 10010 001010 101010 1,10,-1655.3782,0
model1,1,seqROCTM,2,000 000100 100100 10100 000010 100010 10010 1010 1,9,-1655.5269,0
model1,1,seqROCTM,3,000 000100 100100 10100 10 1,6,-1657.3938,0
model1,1,seqROCTM,4,000 00100 10100 10 1,5,-1658.1048,0
model1,1,seqROCTM,5,00 10 1,3,-1661.3537,1
model1,1,seqROCTM,6,0 1,2,-1686.3139,0
model1,1,seqROCTM,7,,0,-3404.3317,0
model1,2,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1676.0707,0
model1,2,seqROCTM,1,000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1,13,-1676.0737,0
model1,2,seqROCTM,2,000000 100000 10000 001000 101000 100 000010 100010 10010 001010 101010 1,12,-1677.6694,0
model1,2,seqROCTM,3,000000 100000 10000 1000 100 000010 100010 10010 001010 101010 1,11,-1679.2549,0
model1,2,seqROCTM,4,00000 10000 1000 100 000010 100010 10010 001010 101010 1,10,-1679.3962,0
model1,2,seqROCTM,5,00000 10000 1000 100 00010 10010 001010 101010 1,9,-1679.7826,0
model1,2,seqROCTM,6,0000 1000 100 00010 10010 001010 101010 1,8,-1680.0769,0
model1,2,seqROCTM,7,0000 1000 100 0010 001010 101010 1,7,-1680.528,0
model1,2,seqROCTM,8,000 100 0010 001010 101010 1,6,-1682.1013,0
model1,2,seqROCTM,9,00 0010 001010 101010 1,5,-1684.0351,0
model1,2,seqROCTM,10,00 10 1,3,-1688.6272,1
model1,2,seqROCTM,11,0 1,2,-1696.4597,0
model1,2,seqROCTM,12,,0,-3403.0636,0
model1,3,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1689.2756,0
model1,3,seqROCTM,1,000000 100000 10000 001000 101000 100 000010 100010 10010 001010 101010 1,12,-1689.8846,0
model1,3,seqROCTM,2,000 100 000010 100010 10010 001010 101010 1,8,-1692.1939,0
model1,3,seqROCTM,3,000 100 0010 001010 101010 1,6,-1694.3451,0
model1,3,seqROCTM,4,000 100 10 1,4,-1696.2428,0
model1,3,seqROCTM,5,00 10 1,3,-1699.419,1
model1,3,seqROCTM,6,0 1,2,-1719.3083,0
model1,3,seqROCTM,7,,0,-3399.8359,0
model1,4,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1663.4131,0
model1,4,seqROCTM,1,000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1663.4375,0
model1,4,seqROCTM,2,000 000100 100100 10100 000010 100010 10010 001010 101010 1,10,-1667.0265,0
model1,4,seqROCTM,3,00 000010 100010 10010 001010 101010 1,7,-1668.9331,0
model1,4,seqROCTM,4,00 0010 001010 101010 1,5,-1671.0178,0
model1,4,seqROCTM,5,00 10 1,3,-1676.5696,1
model1,4,seqROCTM,6,0 1,2,-1686.3139,0
model1,4,seqROCTM,7,,0,-3404.3317,0
model1,5,seqROCTM,0,00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1698.1851,0
model1,5,seqROCTM,1,00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1,12,-1698.2276,0
model1,5,seqROCTM,2,00000 10000 001000 101000 100 000010 100010 10010 1010 1,10,-1698.7165,0
model1,5,seqROCTM,3,00000 10000 001000 101000 100 10 1,7,-1701.4863,0
model1,5,seqROCTM,4,00000 10000 1000 100 10 1,6,-1702.5795,0
model1,5,seqROCTM,5,00 10 1,3,-1707.9127,1
model1,5,seqROCTM,6,0 1,2,-1725.9679,0
model1,5,seqROCTM,7,,0,-3398.8515,0
model1,6,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1665.6482,0
model1,6,seqROCTM,1,000000 100000 10000 001000 101000 100 000010 100010 10010 001010 101010 1,12,-1665.6545,0
model1,6,seqROCTM,2,000000 100000 10000 001000 101000 100 000010 100010 10010 1010 1,11,-1665.7146,0
model1,6,seqROCTM,3,000000 100000 10000 1000 100 000010 100010 10010 1010 1,10,-1665.8965,0
model1,6,seqROCTM,4,000000 100000 10000 1000 100 10 1,7,-1668.1429,0
model1,6,seqROCTM,5,000 100 10 1,4,-1669.6051,0
model1,6,seqROCTM,6,00 10 1,3,-1671.8742,1
model1,6,seqROCTM,7,0 1,2,-1680.6993,0
model1,6,seqROCTM,8,,0,-3405.2742,0
model1,7,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1683.5381,0
model1,7,seqROCTM,1,000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1683.5554,0
model1,7,seqROCTM,2,000000 100000 10000 1000 00100 10100 000010 100010 10010 001010 101010 1,12,-1683.575,0
model1,7,seqROCTM,3,00000 10000 1000 00100 10100 000010 100010 10010 001010 101010 1,11,-1683.7183,0
model1,7,seqROCTM,4,000 00100 10100 000010 100010 10010 001010 101010 1,9,-1684.0285,0
model1,7,seqROCTM,5,00 000010 100010 10010 001010 101010 1,7,-1684.7984,0
model1,7,seqROCTM,6,00 0010 001010 101010 1,5,-1685.3435,0
model1,7,seqROCTM,7,00 0010 1010 1,4,-1686.0814,0
model1,7,seqROCTM,8,00 10 1,3,-1690.3063,1
model1,7,seqROCTM,9,0 1,2,-1704.5616,0
model1,7,seqROCTM,10,,0,-3402.1039,0
model1,8,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1743.1849,0
model1,8,seqROCTM,1,000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1,13,-1743.1963,0
model1,8,seqROCTM,2,000000 100000 10000 001000 101000 100 000010 100010 10010 001010 101010 1,12,-1743.5215,0
model1,8,seqROCTM,3,000000 100000 10000 001000 101000 100 0010 001010 101010 1,10,-1744.024,0
model1,8,seqROCTM,4,000 100 0010 001010 101010 1,6,-1745.4996,0
model1,8,seqROCTM,5,000 100 0010 1010 1,5,-1746.2148,0
model1,8,seqROCTM,6,00 0010 1010 1,4,-1747.0388,0
model1,8,seqROCTM,7,00 10 1,3,-1750.186,1
model1,8,seqROCTM,8,0 1,2,-1761.6218,0
model1,8,seqROCTM,9,,0,-3393.4767,0
model1,9,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1625.9436,0
model1,9,seqROCTM,1,000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1625.9441,0
model1,9,seqROCTM,2,000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1,12,-1626.0206,0
model1,9,seqROCTM,3,000000 100000 10000 1000 000100 100100 10100 00010 10010 1010 1,11,-1627.348,0
model1,9,seqROCTM,4,000000 100000 10000 1000 000100 100100 10100 0010 1010 1,10,-1627.9708,0
model1,9,seqROCTM,5,000000 100000 10000 1000 000100 100100 10100 10 1,9,-1628.7205,0
model1,9,seqROCTM,6,000000 100000 10000 1000 100 10 1,7,-1630.2629,0
model1,9,seqROCTM,7,00000 10000 1000 100 10 1,6,-1631.1769,0
model1,9,seqROCTM,8,0000 1000 100 10 1,5,-1632.8715,1
model1,9,seqROCTM,9,00 10 1,3,-1640.2952,0
model1,9,seqROCTM,10,0 1,2,-1664.3613,0
model1,9,seqROCTM,11,,0,-3407.4446,0
model1,10,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1674.321,0
model1,10,seqROCTM,1,000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1,13,-1674.3457,0
model1,10,seqROCTM,2,00000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1,12,-1674.4459,0
model1,10,seqROCTM,3,00000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1,11,-1674.661,0
model1,10,seqROCTM,4,00000 10000 001000 101000 00100 10100 00010 10010 1010 1,10,-1674.8918,0
model1,10,seqROCTM,5,00000 10000 001000 101000 00100 10100 0010 1010 1,9,-1675.144,0
model1,10,seqROCTM,6,00000 10000 001000 101000 100 0010 1010 1,8,-1675.8519,0
model1,10,seqROCTM,7,00 0010 1010 1,4,-1678.8086,0
model1,10,seqROCTM,8,00 10 1,3,-1681.2903,1
model1,10,seqROCTM,9,0 1,2,-1685.0049,0
model1,10,seqROCTM,10,,0,-3404.6467,0
model1,11,seqROCTM,0,00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1636.9526,0
model1,11,seqROCTM,1,00000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1,11,-1636.9638,0
model1,11,seqROCTM,2,00000 10000 001000 101000 00100 10100 0010 001010 101010 1,10,-1637.0132,0
model1,11,seqROCTM,3,00000 10000 001000 101000 100 0010 001010 101010 1,9,-1637.0837,0
model1,11,seqROCTM,4,00000 10000 001000 101000 100 10 1,7,-1638.0235,0
model1,11,seqROCTM,5,0000 001000 101000 100 10 1,6,-1638.782,0
model1,11,seqROCTM,6,00 10 1,3,-1644.9603,1
model1,11,seqROCTM,7,0 1,2,-1665.3832,0
model1,11,seqROCTM,8,,0,-3407.137,0
model1,12,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1714.3054,0
model1,12,seqROCTM,1,000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1714.306,0
model1,12,seqROCTM,2,000000 100000 10000 1000 00100 10100 000010 100010 10010 001010 101010 1,12,-1714.3391,0
model1,12,seqROCTM,3,0000 1000 00100 10100 000010 100010 10010 001010 101010 1,10,-1714.5242,0
model1,12,seqROCTM,4,0000 1000 100 000010 100010 10010 001010 101010 1,9,-1714.7644,0
model1,12,seqROCTM,5,0000 1000 100 00010 10010 001010 101010 1,8,-1715.4432,0
model1,12,seqROCTM,6,0000 1000 100 0010 001010 101010 1,7,-1715.7061,0
model1,12,seqROCTM,7,00 0010 001010 101010 1,5,-1718.7123,0
model1,12,seqROCTM,8,00 10 1,3,-1719.9759,1
model1,12,seqROCTM,9,0 1,2,-1734.7768,0
model1,12,seqROCTM,10,,0,-3397.5276,0
model1,13,seqROCTM,0,00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1692.199,0
model1,13,seqROCTM,1,00000 10000 001000 101000 100 000010 100010 10010 001010 101010 1,11,-1692.2192,0
model1,13,seqROCTM,2,00000 10000 1000 100 000010 100010 10010 001010 101010 1,10,-1692.6532,0
model1,13,seqROCTM,3,0000 1000 100 000010 100010 10010 001010 101010 1,9,-1693.2632,0
model1,13,seqROCTM,4,0000 1000 100 10 1,5,-1696.7241,0
model1,13,seqROCTM,5,000 100 10 1,4,-1697.8968,1
model1,13,seqROCTM,6,00 10 1,3,-1701.1406,0
model1,13,seqROCTM,7,0 1,2,-1713.5615,0
model1,13,seqROCTM,8,,0,-3400.488,0
model1,14,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1659.6606,0
model1,14,seqROCTM,1,000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1,13,-1659.6738,0
model1,14,seqROCTM,2,00000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1,12,-1659.7991,0
model1,14,seqROCTM,3,00000 10000 001000 101000 00100 10100 000010 100010 10010 1010 1,11,-1660.0438,0
model1,14,seqROCTM,4,0000 001000 101000 00100 10100 000010 100010 10010 1010 1,10,-1660.3011,0
model1,14,seqROCTM,5,0000 001000 101000 00100 10100 0010 1010 1,8,-1662.2775,0
model1,14,seqROCTM,6,0000 1000 00100 10100 0010 1010 1,7,-1662.8213,0
model1,14,seqROCTM,7,0000 1000 00100 10100 10 1,6,-1663.9394,0
model1,14,seqROCTM,8,0000 1000 100 10 1,5,-1665.2141,0
model1,14,seqROCTM,9,000 100 10 1,4,-1667.1424,1
model1,14,seqROCTM,10,00 10 1,3,-1672.2018,0
model1,14,seqROCTM,11,0 1,2,-1683.0121,0
model1,14,seqROCTM,12,,0,-3404.9609,0
model1,15,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1642.5703,0
model1,15,seqROCTM,1,000000 100000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1,12,-1643.4185,0
model1,15,seqROCTM,2,000000 100000 10000 1000 000100 100100 10100 0010 001010 101010 1,11,-1643.8524,0
model1,15,seqROCTM,3,000000 100000 10000 1000 000100 100100 10100 10 1,9,-1644.8244,0
model1,15,seqROCTM,4,000000 100000 10000 1000 00100 10100 10 1,8,-1645.313,0
model1,15,seqROCTM,5,0000 1000 00100 10100 10 1,6,-1646.8871,0
model1,15,seqROCTM,6,00 10 1,3,-1652.7224,1
model1,15,seqROCTM,7,0 1,2,-1674.7388,0
model1,15,seqROCTM,8,,0,-3405.8984,0
model1,16,seqROCTM,0,00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1698.358,0
model1,16,seqROCTM,1,00000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1,12,-1698.392,0
model1,16,seqROCTM,2,00000 10000 001000 101000 00100 10100 0010 001010 101010 1,10,-1699.6178,0
model1,16,seqROCTM,3,00000 10000 001000 101000 00100 10100 10 1,8,-1700.2941,0
model1,16,seqROCTM,4,00 10 1,3,-1705.7042,1
model1,16,seqROCTM,5,0 1,2,-1730.3823,0
model1,16,seqROCTM,6,,0,-3398.1912,0
model1,17,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1739.3591,0
model1,17,seqROCTM,1,000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1739.3594,0
model1,17,seqROCTM,2,000000 100000 10000 1000 00100 10100 000010 100010 10010 001010 101010 1,12,-1739.4194,0
model1,17,seqROCTM,3,000000 100000 10000 1000 00100 10100 0010 001010 101010 1,10,-1740.0224,0
model1,17,seqROCTM,4,000000 100000 10000 1000 100 0010 001010 101010 1,9,-1740.1327,0
model1,17,seqROCTM,5,000000 100000 10000 1000 100 10 1,7,-1740.4436,0
model1,17,seqROCTM,6,00 10 1,3,-1746.2123,1
model1,17,seqROCTM,7,0 1,2,-1764.9839,0
model1,17,seqROCTM,8,,0,-3392.7901,0
model1,18,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1673.0813,0
model1,18,seqROCTM,1,0000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,12,-1673.3125,0
model1,18,seqROCTM,2,0000 001000 101000 000100 100100 10100 10 1,8,-1675.124,0
model1,18,seqROCTM,3,000 000100 100100 10100 10 1,6,-1677.7505,0
model1,18,seqROCTM,4,00 10 1,3,-1683.2315,1
model1,18,seqROCTM,5,0 1,2,-1691.8935,0
model1,18,seqROCTM,6,,0,-3403.6993,0
model1,19,seqROCTM,0,00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1673.4852,0
model1,19,seqROCTM,1,00000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1,12,-1673.4977,0
model1,19,seqROCTM,2,00000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1,11,-1674.1912,0
model1,19,seqROCTM,3,00000 10000 001000 101000 100 00010 10010 001010 101010 1,10,-1674.4302,0
model1,19,seqROCTM,4,00000 10000 1000 100 00010 10010 001010 101010 1,9,-1674.8016,0
model1,19,seqROCTM,5,00000 10000 1000 100 00010 10010 1010 1,8,-1675.7023,0
model1,19,seqROCTM,6,00 00010 10010 1010 1,5,-1680.3585,0
model1,19,seqROCTM,7,00 10 1,3,-1682.9732,1
model1,19,seqROCTM,8,0 1,2,-1696.7785,0
model1,19,seqROCTM,9,,0,-3403.0636,0
model1,20,seqROCTM,0,00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1671.5222,0
model1,20,seqROCTM,1,00000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1,12,-1671.599,0
model1,20,seqROCTM,2,00000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1,11,-1671.6781,0
model1,20,seqROCTM,3,00000 10000 1000 000100 100100 10100 00010 10010 1010 1,10,-1672.0629,0
model1,20,seqROCTM,4,00000 10000 1000 00100 10100 00010 10010 1010 1,9,-1672.8503,0
model1,20,seqROCTM,5,00 00010 10010 1010 1,5,-1676.2887,0
model1,20,seqROCTM,6,00 10 1,3,-1680.5965,1
model1,20,seqROCTM,7,0 1,2,-1687.3064,0
model1,20,seqROCTM,8,,0,-3404.3317,0
model1,21,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1688.9313,0
model1,21,seqROCTM,1,000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1,13,-1688.9497,0
model1,21,seqROCTM,2,000000 100000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1,12,-1688.9733,0
model1,21,seqROCTM,3,0000 001000 101000 00100 10100 00010 10010 001010 101010 1,10,-1689.1767,0
model1,21,seqROCTM,4,0000 001000 101000 00100 10100 00010 10010 1010 1,9,-1689.3045,0
model1,21,seqROCTM,5,0000 001000 101000 100 00010 10010 1010 1,8,-1689.6952,0
model1,21,seqROCTM,6,0000 1000 100 00010 10010 1010 1,7,-1690.2498,0
model1,21,seqROCTM,7,00 00010 10010 1010 1,5,-1691.6451,0
model1,21,seqROCTM,8,00 0010 1010 1,4,-1692.6458,0
model1,21,seqROCTM,9,00 10 1,3,-1695.5755,1
model1,21,seqROCTM,10,0 1,2,-1711.3192,0
model1,21,seqROCTM,11,,0,-3401.1368,0
model1,22,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1714.3708,0
model1,22,seqROCTM,1,000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1714.3799,0
model1,22,seqROCTM,2,000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1,12,-1714.5263,0
model1,22,seqROCTM,3,000 000100 100100 10100 000010 100010 10010 1010 1,9,-1715.2595,0
model1,22,seqROCTM,4,000 100 000010 100010 10010 1010 1,7,-1716.0643,0
model1,22,seqROCTM,5,000 100 10 1,4,-1718.2828,1
model1,22,seqROCTM,6,00 10 1,3,-1720.6561,0
model1,22,seqROCTM,7,0 1,2,-1727.8474,0
model1,22,seqROCTM,8,,0,-3398.5218,0
model1,23,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1708.0231,0
model1,23,seqROCTM,1,000000 100000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1,12,-1708.1389,0
model1,23,seqROCTM,2,000000 100000 10000 1000 000100 100100 10100 0010 001010 101010 1,11,-1708.2016,0
model1,23,seqROCTM,3,000000 100000 10000 1000 00100 10100 0010 001010 101010 1,10,-1708.328,0
model1,23,seqROCTM,4,000000 100000 10000 1000 100 0010 001010 101010 1,9,-1708.7419,0
model1,23,seqROCTM,5,000000 100000 10000 1000 100 0010 1010 1,8,-1709.092,0
model1,23,seqROCTM,6,000 100 0010 1010 1,5,-1710.8779,0
model1,23,seqROCTM,7,000 100 10 1,4,-1712.6315,1
model1,23,seqROCTM,8,00 10 1,3,-1715.1664,0
model1,23,seqROCTM,9,0 1,2,-1725.6384,0
model1,23,seqROCTM,10,,0,-3398.8515,0
model1,24,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1645.9627,0
model1,24,seqROCTM,1,000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1,13,-1645.9817,0
model1,24,seqROCTM,2,000000 100000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1,12,-1646.0316,0
model1,24,seqROCTM,3,000000 100000 10000 1000 00100 10100 00010 10010 001010 101010 1,11,-1646.1677,0
model1,24,seqROCTM,4,000000 100000 10000 1000 00100 10100 0010 001010 101010 1,10,-1646.4182,0
model1,24,seqROCTM,5,000 00100 10100 0010 001010 101010 1,7,-1647.8413,0
model1,24,seqROCTM,6,00 0010 001010 101010 1,5,-1649.1191,0
model1,24,seqROCTM,7,00 10 1,3,-1651.82,1
model1,24,seqROCTM,8,0 1,2,-1664.0541,0
model1,24,seqROCTM,9,,0,-3407.4446,0
model1,25,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1695.768,0
model1,25,seqROCTM,1,00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1695.7792,0
model1,25,seqROCTM,2,00000 10000 001000 101000 100 000010 100010 10010 001010 101010 1,11,-1696.167,0
model1,25,seqROCTM,3,0000 001000 101000 100 000010 100010 10010 001010 101010 1,10,-1696.4096,0
model1,25,seqROCTM,4,0000 001000 101000 100 0010 001010 101010 1,8,-1697.8719,0
model1,25,seqROCTM,5,0000 001000 101000 100 10 1,6,-1699.7643,0
model1,25,seqROCTM,6,00 10 1,3,-1707.1056,1
model1,25,seqROCTM,7,0 1,2,-1720.2578,0
model1,25,seqROCTM,8,,0,-3399.5086,0
model1,26,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1610.1083,0
model1,26,seqROCTM,1,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1,13,-1610.2158,0
model1,26,seqROCTM,2,00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1,12,-1611.1059,0
model1,26,seqROCTM,3,00000 10000 001000 101000 100 000010 100010 10010 1010 1,10,-1611.6864,0
model1,26,seqROCTM,4,00000 10000 001000 101000 100 10 1,7,-1613.4467,0
model1,26,seqROCTM,5,000 100 10 1,4,-1618.2047,1
model1,26,seqROCTM,6,0 1,2,-1636.7976,0
model1,26,seqROCTM,7,,0,-3410.7742,0
model1,27,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1716.4202,0
model1,27,seqROCTM,1,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1,13,-1716.4718,0
model1,27,seqROCTM,2,000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 1010 1,12,-1716.7123,0
model1,27,seqROCTM,3,000000 100000 10000 001000 101000 00100 10100 10 1,9,-1718.7054,0
model1,27,seqROCTM,4,0000 001000 101000 00100 10100 10 1,7,-1720.1202,0
model1,27,seqROCTM,5,00 10 1,3,-1725.3298,1
model1,27,seqROCTM,6,0 1,2,-1740.9958,0
model1,27,seqROCTM,7,,0,-3396.526,0
model1,28,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1721.3009,0
model1,28,seqROCTM,1,000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1721.633,0
model1,28,seqROCTM,2,00000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1,12,-1721.7583,0
model1,28,seqROCTM,3,00000 10000 1000 000100 100100 10100 00010 10010 001010 101010 1,11,-1722.2481,0
model1,28,seqROCTM,4,000 000100 100100 10100 00010 10010 001010 101010 1,9,-1723.2822,0
model1,28,seqROCTM,5,000 000100 100100 10100 10 1,6,-1726.9501,0
model1,28,seqROCTM,6,00 10 1,3,-1731.7671,1
model1,28,seqROCTM,7,0 1,2,-1746.5902,0
model1,28,seqROCTM,8,,0,-3395.8541,0
model1,29,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1705.2813,0
model1,29,seqROCTM,1,000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1,13,-1706.5422,0
model1,29,seqROCTM,2,000000 100000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1,12,-1706.5515,0
model1,29,seqROCTM,3,0000 001000 101000 000100 100100 10100 0010 001010 101010 1,10,-1706.7573,0
model1,29,seqROCTM,4,0000 1000 000100 100100 10100 0010 001010 101010 1,9,-1706.8812,0
model1,29,seqROCTM,5,0000 1000 000100 100100 10100 10 1,7,-1707.2339,0
model1,29,seqROCTM,6,0000 1000 00100 10100 10 1,6,-1707.495,0
model1,29,seqROCTM,7,0000 1000 100 10 1,5,-1707.7864,0
model1,29,seqROCTM,8,00 10 1,3,-1710.7368,1
model1,29,seqROCTM,9,0 1,2,-1726.9085,0
model1,29,seqROCTM,10,,0,-3398.5218,0
model1,30,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1714.95,0
model1,30,seqROCTM,1,000000 100000 10000 001000 101000 100 000010 100010 10010 001010 101010 1,12,-1714.9531,0
model1,30,seqROCTM,2,000000 100000 10000 001000 101000 100 00010 10010 001010 101010 1,11,-1715.3507,0
model1,30,seqROCTM,3,000000 100000 10000 001000 101000 100 10 1,8,-1715.4996,0
model1,30,seqROCTM,4,000000 100000 10000 1000 100 10 1,7,-1715.6599,0
model1,30,seqROCTM,5,00 10 1,3,-1718.9692,1
model1,30,seqROCTM,6,0 1,2,-1734.7768,0
model1,30,seqROCTM,7,,0,-3397.5276,0
model1,31,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1700.2346,0
model1,31,seqROCTM,1,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1,13,-1700.2597,0
model1,31,seqROCTM,2,000000 100000 10000 001000 101000 000100 100100 10100 0010 1010 1,11,-1700.7021,0
model1,31,seqROCTM,3,000000 100000 10000 1000 000100 100100 10100 0010 1010 1,10,-1701.0088,0
model1,31,seqROCTM,4,000 000100 100100 10100 0010 1010 1,7,-1702.311,0
model1,31,seqROCTM,5,000 000100 100100 10100 10 1,6,-1702.6616,0
model1,31,seqROCTM,6,000 100 10 1,4,-1703.8961,1
model1,31,seqROCTM,7,00 10 1,3,-1706.676,0
model1,31,seqROCTM,8,0 1,2,-1714.8433,0
model1,31,seqROCTM,9,,0,-3400.488,0
model1,32,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1707.5901,0
model1,32,seqROCTM,1,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1,13,-1707.7668,0
model1,32,seqROCTM,2,000000 100000 10000 001000 101000 000100 100100 10100 0010 1010 1,11,-1708.2625,0
model1,32,seqROCTM,3,000000 100000 10000 001000 101000 00100 10100 0010 1010 1,10,-1708.5742,0
