model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model2,6,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-4889.719032214534,0,12
model2,6,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-4889.719032214534,0,12
model2,6,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1450.7122972339694,0,12
model2,6,prune,8,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-1450.9033063706145,0,12
model2,6,prune,9,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-1452.2352334360444,0,12
model2,6,prune,10,000000 00010 000100 1 1000 10000 100000 10010 100100 1010 10100,11,-1453.7912845965861,0,12
model2,6,prune,11,000000 000100 0010 1 1000 10000 100000 100100 1010 10100,10,-1454.0439585813576,0,12
model2,6,prune,12,000000 000100 1 10 1000 10000 100000 100100 10100,9,-1455.9789566194659,1,12
model2,6,prune,13,00000 000100 1 10 1000 10000 100100 10100,8,-1459.0992036800512,0,12
model2,6,prune,14,0000 000100 1 10 1000 100100 10100,7,-1459.1245778896616,0,12
model2,6,prune,15,000 000100 1 10 100100 10100,6,-1460.301583825481,0,12
model2,6,prune,16,000 00100 1 10 10100,5,-1464.2071174322593,0,12
model2,6,prune,17,000 1 10 100,4,-1464.218792281617,0,12
model2,6,prune,18,00 1 10,3,-1466.7090548641343,0,12
model2,6,prune,19,0 1,2,-1496.1727287576962,0,12
model2,7,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-4902.3250285491395,0,16
model2,7,prune,1, 000000 00001 000010 000100 000101 001000 001001 001010 10000 100000 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,-4902.3250285491395,0,16
model2,7,prune,2, 000000 000010 0001 000100 000101 001000 001001 001010 10000 100000 100010 10010 100100 100101 10100 101000 101001 10101 101010,20,-4902.3250285491395,0,16
model2,7,prune,3, 000000 000010 0001 000100 001000 001001 00101 001010 10000 100000 100010 10010 100100 10100 101000 101001 10101 101010,19,-4902.3250285491395,0,16
model2,7,prune,4, 000000 000010 0001 000100 001000 001001 001010 10000 100000 100010 10010 100100 101 10100 101000 101001 101010,18,-4902.3250285491395,0,16
model2,7,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-4902.3250285491395,0,16
model2,7,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-4902.3250285491395,0,16
model2,7,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1464.35492739238,0,16
model2,7,prune,8,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-1464.3706108238403,0,16
model2,7,prune,9,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-1464.4103195621065,0,16
model2,7,prune,10,000000 000010 00100 1 1000 10000 100000 100010 10010 1010 10100,11,-1464.6301879213322,0,16
model2,7,prune,11,000000 00010 00100 1 1000 10000 100000 10010 1010 10100,10,-1464.878006531754,0,16
model2,7,prune,12,00000 00010 00100 1 1000 10000 10010 1010 10100,9,-1465.1523665382651,0,16
model2,7,prune,13,00000 0010 00100 1 1000 10000 1010 10100,8,-1465.5632585994242,0,16
model2,7,prune,14,0000 0010 00100 1 1000 1010 10100,7,-1466.2494883634115,0,16
model2,7,prune,15,000 0010 00100 1 1010 10100,6,-1467.1777906062523,0,16
model2,7,prune,16,000 00100 1 10 10100,5,-1468.3589245141466,1,16
model2,7,prune,17,000 1 10 100,4,-1469.8507008820688,0,16
model2,7,prune,18,00 1 10,3,-1477.3456887013788,0,16
model2,7,prune,19,0 1,2,-1501.6467737740743,0,16
model2,8,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-4876.31459012505,0,14
model2,8,prune,1, 000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,21,-4876.31459012505,0,14
model2,8,prune,2, 000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,20,-4876.31459012505,0,14
model2,8,prune,3, 000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,19,-4876.31459012505,0,14
model2,8,prune,4, 000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-4876.31459012505,0,14
model2,8,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-4876.314590125049,0,14
model2,8,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-4876.31459012505,0,14
model2,8,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1433.535851023797,0,14
model2,8,prune,8,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-1433.5379417894237,0,14
model2,8,prune,9,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-1433.5679481500165,0,14
model2,8,prune,10,000000 000010 00100 1 1000 10000 100000 100010 10010 1010 10100,11,-1433.6721300698287,0,14
model2,8,prune,11,000000 000010 1 100 1000 10000 100000 100010 10010 1010,10,-1434.0039563050295,0,14
model2,8,prune,12,00000 000010 1 100 1000 10000 100010 10010 1010,9,-1435.1228724417463,0,14
model2,8,prune,13,0000 000010 1 100 1000 100010 10010 1010,8,-1435.3538697959552,0,14
model2,8,prune,14,000 000010 1 100 100010 10010 1010,7,-1437.74147914016,1,14
model2,8,prune,15,000 00010 1 100 10010 1010,6,-1441.3171922857869,0,14
model2,8,prune,16,000 0010 1 100 1010,5,-1441.3222624806276,0,14
model2,8,prune,17,000 1 10 100,4,-1443.041667249928,0,14
model2,8,prune,18,00 1 10,3,-1448.3638866158758,0,14
model2,8,prune,19,0 1,2,-1469.6926416863948,0,14
model2,9,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-4915.718254951358,0,15
model2,9,prune,1, 000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,21,-4915.718254951358,0,15
model2,9,prune,2, 000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,20,-4915.718254951358,0,15
model2,9,prune,3, 000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,19,-4915.718254951358,0,15
model2,9,prune,4, 000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-4915.718254951358,0,15
model2,9,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-4915.718254951358,0,15
model2,9,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-4915.718254951358,0,15
model2,9,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1478.4875503232884,0,15
model2,9,prune,8,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-1478.5032400235136,0,15
model2,9,prune,9,000000 000010 00100 001010 1 1000 10000 100000 100010 10010 10100 101010,12,-1478.5449774641093,0,15
model2,9,prune,10,00000 000010 00100 001010 1 1000 10000 100010 10010 10100 101010,11,-1478.760396151692,0,15
model2,9,prune,11,0000 000010 00100 001010 1 1000 100010 10010 10100 101010,10,-1479.0852629127676,0,15
model2,9,prune,12,0000 000010 001010 1 100 1000 100010 10010 101010,9,-1479.8693482987387,0,15
model2,9,prune,13,0000 00010 001010 1 100 1000 10010 101010,8,-1480.6217069987936,0,15
model2,9,prune,14,0000 0010 001010 1 100 1000 101010,7,-1480.9161375599595,0,15
model2,9,prune,15,000 0010 001010 1 100 101010,6,-1482.1771796485307,1,15
model2,9,prune,16,00 0010 001010 1 101010,5,-1482.223545011906,0,15
model2,9,prune,17,00 0010 1 1010,4,-1486.1672831152573,0,15
model2,9,prune,18,00 1 10,3,-1487.9147658224313,0,15
model2,9,prune,19,0 1,2,-1523.2875663658572,0,15
