model_name,sample_idx,method,c,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model1,52,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1684.3799357389835,0,6
model1,52,smc,0.0004023313522338867,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-1684.3816262174355,0,6
model1,52,smc,0.004395839338755536,2,000000 000010 00100 001010 1 1000 10000 100000 100010 10010 10100 101010,12,-1684.400331275397,0,6
model1,52,smc,0.04798321526633656,3,000 000010 00100 001010 1 100010 10010 10100 101010,9,-1685.0133498891548,0,6
model1,52,smc,0.062350281059155806,4,000 0010 00100 001010 1 10100 101010,7,-1685.5443964236385,0,6
model1,52,smc,0.15770954515320007,5,000 00100 1 10 10100,5,-1686.8876351950207,0,6
model1,52,smc,0.3116197810641962,6,00 1 10,3,-1689.5417212787925,1,6
model1,52,smc,2.7694826652307283,7,0 1,2,-1701.3358249582934,0,6
model1,52,smc,398.45361439978876,8,,1,-3398.1890281673786,0,6
model1,53,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1739.0710285045948,0,6
model1,53,smc,0.0026226043701171875,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-1739.0821673257362,0,6
model1,53,smc,0.002652406536185481,2,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-1739.0934461452082,0,6
model1,53,smc,0.01279259293652008,3,000000 00010 00100 001000 1 10000 100000 10010 1010 10100 101000,11,-1739.1479183342933,0,6
model1,53,smc,0.1266978800300833,4,000 00010 00100 1 10010 1010 10100,7,-1741.3061288889592,0,6
model1,53,smc,0.23113599969523063,5,000 00100 1 10 10100,5,-1743.2747412029453,0,6
model1,53,smc,0.38809231195264604,6,00 1 10,3,-1746.5801967717084,1,6
model1,53,smc,2.579695543250992,7,0 1,2,-1757.566073589765,0,6
model1,53,smc,383.2264017772038,8,,1,-3389.5727028581923,0,6
model1,54,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1725.7675319116333,0,8
model1,54,smc,0.03990530967712402,1,0000 000010 000100 001000 001010 1 100010 10010 100100 10100 101000 101010,12,-1726.107384202886,0,8
model1,54,smc,0.09452860674663555,2,0000 000010 000100 001000 1 100010 10010 100100 1010 10100 101000,11,-1726.509935745617,0,8
model1,54,smc,0.099327735814669,3,0000 000100 0010 001000 1 100100 1010 10100 101000,9,-1727.3559290645837,0,8
model1,54,smc,0.10750684816182596,4,000 000100 0010 1 100100 1010 10100,7,-1728.2715277293662,0,8
model1,54,smc,0.15760867836028175,5,000 0010 1 100 1010,5,-1729.6138570765236,0,8
model1,54,smc,0.22431876866775985,6,00 0010 1 1010,4,-1730.5691393164475,0,8
model1,54,smc,0.30207165686887316,7,00 1 10,3,-1731.8555337011035,0,8
model1,54,smc,0.6692899535770129,8,0 1,2,-1734.7057622485613,1,8
model1,54,smc,389.466387884646,9,,1,-3393.2859879354123,0,8
model1,55,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1693.3800742630456,0,6
model1,55,smc,0.004932284355163574,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-1693.4010531838449,0,6
model1,55,smc,0.03018996908139837,2,000000 000100 0010 001000 001010 1 10000 100000 100100 10100 101000 101010,12,-1693.5296194609386,0,6
model1,55,smc,0.04690806244249865,3,000000 000100 001000 1 10 10000 100000 100100 10100 101000,10,-1693.9290981173017,0,6
model1,55,smc,0.06399064097955778,4,0000 000100 001000 1 10 100100 10100 101000,8,-1694.47409990359,0,6
model1,55,smc,0.0956850793151248,5,000 000100 1 10 100100 10100,6,-1695.2890582781497,0,6
model1,55,smc,0.18871757333922917,6,000 1 10 100,4,-1696.8963973817754,1,6
model1,55,smc,0.21612536136750085,7,00 1 10,3,-1697.8167741382135,0,6
model1,55,smc,2.7168073757439437,8,0 1,2,-1709.3865493549192,0,6
model1,55,smc,396.2603776432318,9,,1,-3396.8996440213004,0,6
model1,56,smc,0.0,0,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1665.323186098469,0,6
model1,56,smc,0.027254223823547363,1,00000 00010 000100 001000 001010 1 10000 10010 100100 10100 101000 101010,12,-1665.4392459889043,0,6
model1,56,smc,0.032618349447233186,2,00000 00010 000100 001010 1 1000 10000 10010 100100 10100 101010,11,-1665.578123105186,0,6
model1,56,smc,0.03425737024727417,3,00000 000100 0010 001010 1 1000 10000 100100 10100 101010,10,-1665.723999240674,0,6
model1,56,smc,0.05703968468135227,4,00000 000100 1 10 1000 10000 100100 10100,8,-1666.2098102900566,0,6
model1,56,smc,0.08681625804698588,5,00000 1 10 100 1000 10000,6,-1666.9492207782012,0,6
model1,56,smc,0.09970352444257824,6,00 1 10,3,-1668.2230026927205,1,6
model1,56,smc,5.103424447943152,7,0 1,2,-1689.9564027913718,0,6
model1,56,smc,401.49984373836867,8,,1,-3399.7822701514065,0,6
model1,57,smc,0.0,0,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1650.5282430612906,0,5
model1,57,smc,0.025622546672821045,1,00000 000010 000100 001000 1 10000 100010 10010 100100 1010 10100 101000,12,-1650.637347345261,0,5
model1,57,smc,0.08310083034712701,2,000 000010 000100 1 100010 10010 100100 1010 10100,9,-1651.69899099321,0,5
model1,57,smc,0.1302551670938182,3,000 000010 1 100 100010 10010 1010,7,-1652.8083934048195,0,5
model1,57,smc,0.1815474307601722,4,000 1 10 100,4,-1655.127804435146,0,5
model1,57,smc,0.3017784822025754,5,00 1 10,3,-1656.4129431371455,1,5
model1,57,smc,2.751141669523168,6,0 1,2,-1668.1289387596762,0,5
model1,57,smc,407.2866291818583,7,,1,-3402.5983789257716,0,5
model1,58,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1711.9006747193675,0,8
model1,58,smc,0.02216547727584839,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-1711.9950624413605,0,8
model1,58,smc,0.0261457735016013,2,00000 000010 000100 001010 1 1000 10000 100010 10010 100100 10100 101010,12,-1712.1064033126877,0,8
model1,58,smc,0.02760601093653082,3,00000 000010 00100 001010 1 1000 10000 100010 10010 10100 101010,11,-1712.2239560690073,0,8
model1,58,smc,0.07795425462872162,4,0000 000010 00100 001010 1 1000 100010 10010 10100 101010,10,-1712.5559294829718,0,8
model1,58,smc,0.24227353866624302,5,0000 000010 00100 1 1000 100010 10010 1010 10100,9,-1713.5876733733448,0,8
model1,58,smc,0.38882991692290736,6,000 000010 00100 1 100010 10010 1010 10100,8,-1715.2435248072657,0,8
model1,58,smc,0.42361568221634427,7,00 000010 1 100010 10010 1010,6,-1718.8515346886416,0,8
model1,58,smc,0.5889677681712877,8,00 1 10,3,-1726.3759974024272,1,8
model1,58,smc,1.4418915627339621,9,0 1,2,-1732.5164257712877,0,8
model1,58,smc,390.05859509209847,10,,1,-3393.6186167897804,0,8
model1,59,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1674.4426211226146,0,6
model1,59,smc,0.011652708053588867,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-1674.4922296600814,0,6
model1,59,smc,0.020548610374100662,2,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-1674.579737780456,0,6
model1,59,smc,0.03862297606551264,3,000000 000010 1 100 1000 10000 100000 100010 10010 1010,10,-1674.9086888464672,0,6
model1,59,smc,0.07222249893000257,4,000000 0010 1 100 1000 10000 100000 1010,8,-1675.5238005217452,0,6
model1,59,smc,0.07591931548742345,5,00 0010 1 1010,4,-1676.8170370989983,0,6
model1,59,smc,0.28663443869740846,6,00 1 10,3,-1678.0376864799716,1,6
model1,59,smc,0.9469284794039083,7,0 1,2,-1682.0702643406835,0,6
model1,59,smc,403.57382035851504,8,,1,-3400.72836009024,0,6
model1,60,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1692.0300169001023,0,9
model1,60,smc,0.010907649993896484,1,0000 000010 000100 001000 001010 1 100010 10010 100100 10100 101000 101010,12,-1692.1228730818605,0,9
model1,60,smc,0.02053359012776923,2,0000 000010 00100 001000 001010 1 100010 10010 10100 101000 101010,11,-1692.2103047699638,0,9
model1,60,smc,0.047741993049458586,3,0000 000010 001000 001010 1 100 100010 10010 101000 101010,10,-1692.4135883612457,0,9
model1,60,smc,0.07301567426225009,4,000 000010 001010 1 100 100010 10010 101010,8,-1693.0354622664984,0,9
model1,60,smc,0.08490506441768286,5,000 00010 001010 1 100 10010 101010,7,-1693.3970262194034,0,9
model1,60,smc,0.13867422306779845,6,000 0010 001010 1 100 101010,6,-1693.9875755263654,0,9
model1,60,smc,0.14615625557162581,7,000 0010 1 100 1010,5,-1694.609989752039,0,9
model1,60,smc,0.18672770507307918,8,000 1 10 100,4,-1695.4051733468928,0,9
model1,60,smc,0.2463249857676832,9,00 1 10,3,-1696.4541470402705,1,9
model1,60,smc,2.508927118821959,10,0 1,2,-1707.1386426021402,0,9
model1,60,smc,396.8642117885913,11,,1,-3397.22322303442,0,9
model1,61,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1692.4807431690947,0,7
model1,61,smc,0.04832819104194641,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-1692.6865529022084,0,7
model1,61,smc,0.051762576709746266,2,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-1692.9069810786968,0,7
model1,61,smc,0.052421884830532825,3,000000 00010 00100 001000 1 10000 100000 10010 1010 10100 101000,11,-1693.130218228338,0,7
model1,61,smc,0.0524963828250325,4,000000 0010 00100 001000 1 10000 100000 1010 10100 101000,10,-1693.3537588083636,0,7
model1,61,smc,0.05985864603440039,5,000 0010 00100 1 1010 10100,6,-1694.3734086337447,0,7
model1,61,smc,0.22300682711003067,6,00 0010 1 1010,4,-1696.2727779215081,0,7
model1,61,smc,0.32296577957590494,7,00 1 10,3,-1697.6481576249994,1,7
model1,61,smc,4.85581533350038,8,0 1,2,-1718.3271009583923,0,7
model1,61,smc,393.85510869001473,9,,1,-3395.5971052320497,0,7
model1,62,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1709.8816844429077,0,8
model1,62,smc,0.004783272743225098,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-1709.902051078926,0,8
model1,62,smc,0.008061496844291582,2,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-1709.9363738744867,0,8
model1,62,smc,0.009627024850815066,3,000000 00010 000100 1 1000 10000 100000 10010 100100 1010 10100,11,-1709.9773698653992,0,8
model1,62,smc,0.02388716154266006,4,0000 00010 000100 1 1000 10010 100100 1010 10100,9,-1710.1807621670473,0,8
model1,62,smc,0.060468230215553684,5,0000 00010 00100 1 1000 10010 1010 10100,8,-1710.4382712090928,0,8
model1,62,smc,0.0658357243313851,6,0000 00100 1 10 1000 10100,6,-1710.998996387839,0,8
model1,62,smc,0.11948029082187271,7,000 00100 1 10 10100,5,-1711.50781284239,0,8
model1,62,smc,0.22651954972246874,8,00 1 10,3,-1713.4371130378156,1,8
model1,62,smc,2.9308455129268314,9,0 1,2,-1725.9183942579602,0,8
model1,62,smc,391.8411058787764,10,,1,-3394.6115642060245,0,8
model1,63,smc,0.0,0,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1670.514198218427,0,6
model1,63,smc,0.007884576916694641,1,00000 000100 0010 001000 001010 1 10000 100100 10100 101000 101010,11,-1670.581345834267,0,6
model1,63,smc,0.01642467025374933,2,00000 000100 001000 1 10 10000 100100 10100 101000,9,-1670.72123176889,0,6
model1,63,smc,0.02013493750718121,3,00000 000100 1 10 1000 10000 100100 10100,8,-1670.8069659368298,0,6
model1,63,smc,0.0487449461540733,4,00000 1 10 100 1000 10000,6,-1671.2221350798006,0,6
model1,63,smc,0.2176201045440938,5,0000 1 10 100 1000,5,-1672.1488882497467,0,6
model1,63,smc,0.35182113178419305,6,00 1 10,3,-1675.1454160724925,1,6
model1,63,smc,1.0835861823751638,7,0 1,2,-1679.7599589563338,0,6
model1,63,smc,404.1899969088392,8,,1,-3401.042081495572,0,6
model1,64,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1620.8868656707277,0,6
model1,64,smc,0.0009238719940185547,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-1620.8907697046457,0,6
model1,64,smc,0.010415894135640258,2,000000 00010 000100 001010 1 1000 10000 100000 10010 100100 10100 101010,12,-1620.935115306099,0,6
model1,64,smc,0.04577561302711833,3,000000 00010 000100 1 1000 10000 100000 10010 100100 1010 10100,11,-1621.1300308115335,0,6
model1,64,smc,0.05425359750547837,4,000 00010 000100 1 10010 100100 1010 10100,8,-1621.823150156862,0,6
model1,64,smc,0.06575604571329563,5,00 00010 1 10010 1010,5,-1622.6631750082095,0,6
model1,64,smc,0.18573186588041674,6,00 1 10,3,-1624.245061797206,1,6
model1,64,smc,1.35204448236677,7,0 1,2,-1630.0028603812084,0,6
model1,64,smc,417.37645062921536,8,,1,-3407.440789912506,0,6
model1,65,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1727.278212910424,0,6
model1,65,smc,0.00014901161193847656,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-1727.2788401081064,0,6
model1,65,smc,0.09164397671967972,2,000 000010 00100 001010 1 100010 10010 10100 101010,9,-1728.8399345218847,0,6
model1,65,smc,0.12412627870648602,3,000 00010 00100 001010 1 10010 10100 101010,8,-1729.3685338191594,0,6
model1,65,smc,0.169146408696639,4,000 00010 00100 1 10010 1010 10100,7,-1730.08885050364,0,6
model1,65,smc,0.2563371244799757,5,000 00100 1 10 10100,5,-1732.2721213273649,0,6
model1,65,smc,0.38844266242220227,6,00 1 10,3,-1735.5805171654756,1,6
model1,65,smc,2.4268491422830567,7,0 1,2,-1745.915473500267,0,6
model1,65,smc,386.3614289999415,8,,1,-3391.272919959657,0,6
model1,66,smc,0.0,0,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1655.5763561935903,0,8
model1,66,smc,0.0009611248970031738,1,00000 000010 000100 001000 1 10000 100010 10010 100100 1010 10100 101000,12,-1655.5804351818717,0,8
model1,66,smc,0.0010505316923037356,2,00000 00010 000100 001000 1 10000 10010 100100 1010 10100 101000,11,-1655.5848915364963,0,8
model1,66,smc,0.005021682806806403,3,00000 00010 000100 1 1000 10000 10010 100100 1010 10100,10,-1655.6062734048285,0,8
model1,66,smc,0.04611867262319843,4,00000 000100 0010 1 1000 10000 100100 1010 10100,9,-1655.8026711620735,0,8
model1,66,smc,0.07301278770748641,5,0000 000100 0010 1 1000 100100 1010 10100,8,-1656.1135719010078,0,8
model1,66,smc,0.13248953679838066,6,0000 0010 1 100 1000 1010,6,-1657.2419678856697,0,8
model1,66,smc,0.1808309920032576,7,0000 1 10 100 1000,5,-1658.012051359779,0,8
model1,66,smc,0.20214684175003458,8,00 1 10,3,-1659.733754581998,1,8
model1,66,smc,2.5200870609255723,9,0 1,2,-1670.4657854983866,0,8
model1,66,smc,406.66518581574076,10,,1,-3402.2887603723,0,8
model1,67,smc,0.0,0,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1664.9048226351063,0,8
model1,67,smc,0.0019371509552001953,1,00000 000010 000100 001010 1 1000 10000 100010 10010 100100 10100 101010,12,-1664.9130508424769,0,8
model1,67,smc,0.003471964611811984,2,00000 00010 000100 001010 1 1000 10000 10010 100100 10100 101010,11,-1664.927816801563,0,8
model1,67,smc,0.033750913901369584,3,0000 00010 000100 001010 1 1000 10010 100100 10100 101010,10,-1665.071532103954,0,8
model1,67,smc,0.0732363255476809,4,0000 00010 001010 1 100 1000 10010 101010,8,-1665.6952455876408,0,8
model1,67,smc,0.08876851071864778,5,00 00010 001010 1 10010 101010,6,-1666.4512804084159,0,8
model1,67,smc,0.23491550034118425,6,00 0010 001010 1 101010,5,-1667.451674899186,0,8
model1,67,smc,0.5828616995278568,7,00 0010 1 1010,4,-1669.933840674833,0,8
model1,67,smc,0.6622518383832761,8,00 1 10,3,-1672.7540856211508,1,8
model1,67,smc,1.6451141246386114,9,0 1,2,-1679.7599589563338,0,8
model1,67,smc,404.18999296630375,10,,1,-3401.042081495572,0,8
model1,68,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1655.86604701729,0,8
model1,68,smc,0.0014081597328186035,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-1655.8720385919037,0,8
model1,68,smc,0.0032149204391429542,2,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-1655.8857273233493,0,8
model1,68,smc,0.01632785797508496,3,000000 000010 00100 1 1000 10000 100000 100010 10010 1010 10100,11,-1655.9552505278343,0,8
model1,68,smc,0.0684820816095695,4,000000 00010 00100 1 1000 10000 100000 10010 1010 10100,10,-1656.2468844346477,0,8
model1,68,smc,0.08859589397241406,5,0000 00010 00100 1 1000 10010 1010 10100,8,-1657.001414280742,0,8
model1,68,smc,0.10235467795933766,6,0000 00100 1 10 1000 10100,6,-1657.8731886008513,0,8
model1,68,smc,0.16792126353176817,7,000 00100 1 10 10100,5,-1658.5882677043764,0,8
model1,68,smc,0.24056982000257227,8,000 1 10 100,4,-1659.6127477568443,1,8
model1,68,smc,0.8280931087982331,9,00 1 10,3,-1663.139241006067,0,8
model1,68,smc,4.137433495234482,10,0 1,2,-1680.7588944466636,0,8
model1,68,smc,403.9554253478194,11,,1,-3401.042081495572,0,8
model1,69,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1693.1663114716075,0,6
model1,69,smc,0.006012618541717529,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-1693.191913486235,0,6
model1,69,smc,0.011051013081769812,2,000000 00010 00100 001000 001010 1 10000 100000 10010 10100 101000 101010,12,-1693.2389738070083,0,6
model1,69,smc,0.1179495807592722,3,000 00010 00100 001010 1 10010 10100 101010,8,-1695.2481484489058,0,6
model1,69,smc,0.15830730383399816,4,000 0010 00100 001010 1 10100 101010,7,-1695.9222864976382,0,6
model1,69,smc,0.17844729513306756,5,00 0010 001010 1 101010,5,-1697.442133626114,0,6
model1,69,smc,0.18159404197738618,6,00 1 10,3,-1698.9888043761257,1,6
model1,69,smc,1.1574965032541207,7,0 1,2,-1703.9181078529277,0,6
model1,69,smc,397.6962482461312,8,,1,-3397.54597999112,0,6
model1,70,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1694.2586129110073,0,7
model1,70,smc,0.008881092071533203,1,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1694.2964292631505,0,7
model1,70,smc,0.01190783667648354,2,0000 000010 000100 001000 001010 1 100010 10010 100100 10100 101000 101010,12,-1694.3471367082566,0,7
model1,70,smc,0.1290579759066171,3,0000 000010 000100 001000 1 100010 10010 100100 1010 10100 101000,11,-1694.8967416522064,0,7
model1,70,smc,0.1294006141508453,4,0000 00010 000100 001000 1 10010 100100 1010 10100 101000,10,-1695.4478006440536,0,7
model1,70,smc,0.12995181442678133,5,0000 000100 001000 1 10 100100 10100 101000,8,-1696.5546031330998,0,7
model1,70,smc,0.1382347067371378,6,0000 000100 1 10 1000 100100 10100,7,-1697.1432765886718,0,7
model1,70,smc,0.1862404229017726,7,0000 1 10 100 1000,5,-1698.7295139143268,1,7
model1,70,smc,0.20707193460098927,8,000 1 10 100,4,-1699.6113456746164,0,7
model1,70,smc,0.7485197149748404,9,00 1 10,3,-1702.798957718,0,7
model1,70,smc,2.598995293798777,10,0 1,2,-1713.8670162104672,0,7
model1,70,smc,395.05573540607094,11,,1,-3396.250019391885,0,7
model1,71,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1725.8597853750546,0,6
model1,71,smc,0.028848648071289062,1,0000 000010 000100 001000 001010 1 100010 10010 100100 10100 101000 101010,12,-1726.105494505413,0,6
model1,71,smc,0.03337833970817883,2,000 000010 000100 001010 1 100010 10010 100100 10100 101010,10,-1726.389749358559,0,6
model1,71,smc,0.03443625152554712,3,000 000010 000100 1 100010 10010 100100 1010 10100,9,-1726.536377743918,0,6
model1,71,smc,0.06410614517220906,4,000 00010 000100 1 10010 100100 1010 10100,8,-1726.8093798193263,0,6
model1,71,smc,0.25161368060477707,5,00 00010 1 10010 1010,5,-1730.0239405553789,0,6
model1,71,smc,0.266136863271368,6,00 1 10,3,-1732.290671931071,1,6
model1,71,smc,4.133178847391818,7,0 1,2,-1749.892182646177,0,6
model1,71,smc,385.3481565660321,8,,1,-3390.9345251029454,0,6
model1,72,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1671.3943855292202,0,7
model1,72,smc,0.004474073648452759,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-1671.4134349526182,0,7
model1,72,smc,0.043082636823510434,2,00000 000010 000100 001010 1 1000 10000 100010 10010 100100 10100 101010,12,-1671.596885022792,0,7
model1,72,smc,0.055628333452194076,3,000 000010 000100 001010 1 100010 10010 100100 10100 101010,10,-1672.070665241692,0,7
model1,72,smc,0.063860309047721,4,000 000010 000100 1 100010 10010 100100 1010 10100,9,-1672.342605845217,0,7
model1,72,smc,0.24984821236751265,5,000 000100 0010 1 100100 1010 10100,7,-1674.4706112815725,0,7
model1,72,smc,0.2735627302942014,6,00 0010 1 1010,4,-1677.965568890882,0,7
model1,72,smc,0.4404537823031976,7,00 1 10,3,-1679.8412656410549,1,7
model1,72,smc,2.9120910870547383,8,0 1,2,-1692.2426863904468,0,7
model1,72,smc,400.8885483699028,9,,1,-3399.465264579442,0,7
model1,73,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1695.8788655053145,0,6
model1,73,smc,0.002294778823852539,1,0000 000010 000100 001000 001010 1 100010 10010 100100 10100 101000 101010,12,-1695.8983549996474,0,6
model1,73,smc,0.01759820113367283,2,000 000010 000100 001010 1 100010 10010 100100 10100 101010,10,-1696.048215954514,0,6
model1,73,smc,0.01973644250393764,3,000 000010 001010 1 100 100010 10010 101010,8,-1696.2163077734626,0,6
model1,73,smc,0.10100416765698399,4,000 00010 001010 1 100 10010 101010,7,-1696.6464401083963,0,6
model1,73,smc,0.1172282541341868,5,000 1 10 100,4,-1698.1440288817273,0,6
model1,73,smc,0.6241251159063076,6,00 1 10,3,-1700.80192496316,1,6
model1,73,smc,2.7671701558782855,7,0 1,2,-1712.5861857665063,0,6
model1,73,smc,395.43287019645356,8,,1,-3396.575242843356,0,6
model1,74,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1662.1446968880853,0,9
model1,74,smc,0.02942979335784912,1,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1662.270024460621,0,9
model1,74,smc,0.05057329652080611,2,00000 000010 00100 001000 001010 1 10000 100010 10010 10100 101000 101010,12,-1662.48539163179,0,9
model1,74,smc,0.07404770138545505,3,00000 000010 00100 001000 1 10000 100010 10010 1010 10100 101000,11,-1662.8007296165638,0,9
model1,74,smc,0.11397689917847051,4,0000 000010 00100 001000 1 100010 10010 1010 10100 101000,10,-1663.2860903442381,0,9
model1,74,smc,0.13361215268080612,5,0000 0010 00100 001000 1 1010 10100 101000,8,-1664.4240414041574,0,9
model1,74,smc,0.1910147085927251,6,000 0010 00100 1 1010 10100,6,-1666.050949528673,0,9
model1,74,smc,0.23424135821432096,7,000 0010 1 100 1010,5,-1667.0484863781178,0,9
model1,74,smc,0.27772491747572325,8,000 1 10 100,4,-1668.2311915471735,0,9
model1,74,smc,0.38929123733510756,9,00 1 10,3,-1669.8890237248675,1,9
model1,74,smc,3.0942477163926516,10,0 1,2,-1683.066153098654,0,9
model1,74,smc,403.339969570967,11,,1,-3400.72836009024,0,9
model1,75,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1665.5863386491633,0,8
model1,75,smc,0.078640878200531,1,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1665.921232598805,0,8
model1,75,smc,0.08637336448980015,2,00000 000100 0010 001000 001010 1 10000 100100 10100 101000 101010,11,-1666.6568377709823,0,8
model1,75,smc,0.11370109781743283,3,00000 000100 0010 001010 1 1000 10000 100100 10100 101010,10,-1667.141037431405,0,8
model1,75,smc,0.11539944389805934,4,00000 000100 0010 1 1000 10000 100100 1010 10100,9,-1667.6324590728354,0,8
model1,75,smc,0.13944809167274635,5,00000 000100 1 10 1000 10000 100100 10100,8,-1668.226306538042,0,8
model1,75,smc,0.16437078156785861,6,000 000100 1 10 100100 10100,6,-1669.6262415911776,0,8
model1,75,smc,0.2744094731194414,7,000 00100 1 10 10100,5,-1670.7948316424881,0,8
model1,75,smc,0.4576248135060854,8,000 1 10 100,4,-1672.7436688504454,1,8
model1,75,smc,0.9180996190433108,9,00 1 10,3,-1676.6534790796088,0,8
model1,75,smc,2.892064789952281,10,0 1,2,-1688.9696161170398,0,8
model1,75,smc,401.731560666322,11,,1,-3399.7822701514065,0,8
model1,76,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1718.5976635986085,0,8
model1,76,smc,0.02158433198928833,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-1718.6895673982826,0,8
model1,76,smc,0.08586563198319935,2,00000 00010 000100 001000 001010 1 10000 10010 100100 10100 101000 101010,12,-1719.055234239744,0,8
model1,76,smc,0.0874900452041656,3,00000 000100 0010 001000 001010 1 10000 100100 10100 101000 101010,11,-1719.4278183664483,0,8
model1,76,smc,0.1135196809898279,4,00000 0010 001000 001010 1 100 10000 101000 101010,9,-1720.3946844434845,0,8
model1,76,smc,0.11988103221449525,5,00000 001000 1 10 100 10000 101000,7,-1721.4157038645785,0,8
model1,76,smc,0.20640622599410977,6,0000 001000 1 10 100 101000,6,-1722.2946963859363,0,8
model1,76,smc,0.2148665915655978,7,000 1 10 100,4,-1724.1247378570374,0,8
model1,76,smc,0.2891020637949485,8,00 1 10,3,-1725.3559039781471,1,8
model1,76,smc,3.7308139558559072,9,0 1,2,-1741.2439096798403,0,8
model1,76,smc,387.69562112294705,10,,1,-3392.283160661512,0,8
model1,77,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1692.4084781830927,0,7
model1,77,smc,0.021807849407196045,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-1692.5013418187918,0,7
model1,77,smc,0.02942946092143739,2,00000 000010 00100 001000 001010 1 10000 100010 10010 10100 101000 101010,12,-1692.6266693913276,0,7
model1,77,smc,0.03415285098987568,3,00000 000010 00100 001000 1 10000 100010 10010 1010 10100 101000,11,-1692.77210134621,0,7
